"customer","date","sales","age","gender","country","operating_system"
"Q2153",2023-09-14,0,34,"female","GER","Windows Desktop"
"A2404",2023-09-14,0,20,"female","AUS","Android"
"Y453",2023-09-14,0,54,"female","UK","Android"
"F2967",2023-09-14,0,51,"male","AUS","Android"
"T533",2023-09-14,0,43,"male","MEX","Windows Desktop"
"J2479",2023-09-14,0,43,"male","GER","Android"
"R2200",2023-09-14,0,48,"female","MEX","Windows Desktop"
"G2064",2023-09-14,0,65,"female","US","Android"
"B1099",2023-09-14,0,16,"female","US","iOS"
"J2282",2023-09-14,0,49,"male","AUS","Android"
"G184",2023-09-14,0,39,"female","GER","Android"
"E2826",2023-09-14,0,42,"male","UK","macOS Desktop"
"X1537",2023-09-14,0,40,"female","AUS","Android"
"V1984",2023-09-14,0,16,"female","US","Windows Desktop"
"Z2196",2023-09-14,0,45,"female","MEX","macOS Desktop"
"Z2012",2023-09-14,0,29,"male","GER","iOS"
"P549",2023-09-14,0,47,"female","GER","Windows Desktop"
"Z225",2023-09-14,0,35,"female","MEX","Windows Desktop"
"O1896",2023-09-14,0,33,"male","UK","iOS"
"S1467",2023-09-14,0,33,"female","UK","Android"
"I1854",2023-09-14,0,36,"female","CAN","Windows Desktop"
"D1125",2023-09-14,0,36,"male","AUS","macOS Desktop"
"V1684",2023-09-14,0,52,"male","CAN","macOS Desktop"
"Z1616",2023-09-14,425.59,26,"female","CAN","macOS Desktop"
"E1688",2023-09-14,0,40,"female","AUS","Windows Desktop"
"N920",2023-09-14,490.83,64,"female","US","iOS"
"L333",2023-09-14,0,35,"male","MEX","iOS"
"K2250",2023-09-14,0,68,"male","US","macOS Desktop"
"N2263",2023-09-14,0,31,"male","AUS","Windows Desktop"
"R597",2023-09-14,0,37,"female","CAN","Android"
"J2667",2023-09-14,0,46,"female","AUS","macOS Desktop"
"X1615",2023-09-14,0,39,"female","CAN","Windows Desktop"
"V277",2023-09-14,0,15,"male","CAN","Android"
"P1923",2023-09-14,0,41,"female","CAN","Windows Desktop"
"T1751",2023-09-14,0,40,"female","GER","Windows Desktop"
"A731",2023-09-14,0,16,"female","CAN","Android"
"V1841",2023-09-14,0,36,"male","UK","Android"
"Z2882",2023-09-14,0,63,"male","AUS","iOS"
"R992",2023-09-14,166.76,58,"female","MEX","Windows Desktop"
"N193",2023-09-14,0,30,"female","CAN","Android"
"H2238",2023-09-14,0,58,"male","AUS","Android"
"T381",2023-09-14,0,61,"female","CAN","Windows Desktop"
"L2074",2023-09-14,0,41,"female","US","Android"
"B1485",2023-09-14,0,31,"female","US","Windows Desktop"
"A2905",2023-09-14,455.62,50,"female","MEX","Windows Desktop"
"I1023",2023-09-14,0,33,"female","CAN","Windows Desktop"
"C602",2023-09-14,0,35,"male","AUS","Windows Desktop"
"D1749",2023-09-14,0,41,"male","GER","Windows Desktop"
"N100",2023-09-14,0,56,"female","US","iOS"
"A1708",2023-09-15,0,53,"female","GER","Android"
"F2498",2023-09-15,0,46,"female","UK","Android"
"K2681",2023-09-15,0,42,"male","UK","iOS"
"B896",2023-09-15,0,41,"female","AUS","iOS"
"P1378",2023-09-15,0,43,"female","UK","Android"
"S2638",2023-09-15,284.59,41,"female","GER","Android"
"N2006",2023-09-15,0,20,"female","US","Windows Desktop"
"W279",2023-09-15,0,46,"female","CAN","Windows Desktop"
"J2157",2023-09-15,0,24,"female","AUS","iOS"
"Q819",2023-09-15,0,56,"female","AUS","Windows Desktop"
"P1564",2023-09-15,0,46,"female","AUS","Android"
"N1999",2023-09-15,0,-1,"female","CAN","Windows Desktop"
"M2162",2023-09-15,0,48,"male","GER","Windows Desktop"
"L202",2023-09-15,0,48,"male","AUS","iOS"
"N2825",2023-09-15,0,27,"male","CAN","Android"
"Y2522",2023-09-15,0,34,"female","GER","macOS Desktop"
"Q1376",2023-09-15,0,45,"female","CAN","Windows Desktop"
"E2007",2023-09-15,0,56,"female","CAN","Android"
"T2681",2023-09-15,0,21,"male","US","Android"
"I1584",2023-09-15,0,37,"female","US","iOS"
"D1096",2023-09-15,0,22,"transgender","AUS","Windows Desktop"
"R1355",2023-09-15,0,22,"male","UK","Android"
"E2063",2023-09-15,0,47,"female","GER","Windows Desktop"
"A581",2023-09-15,282.66,50,"male","CAN","Android"
"L1322",2023-09-15,112.25,29,"male","AUS","Android"
"N1693",2023-09-15,0,47,"female","MEX","Android"
"A1103",2023-09-15,0,42,"male","US","Windows Desktop"
"K1039",2023-09-15,0,47,"male","AUS","Windows Desktop"
"W1509",2023-09-15,192.85,44,"female","US","Windows Desktop"
"W2576",2023-09-15,0,38,"female","UK","iOS"
"S2146",2023-09-15,0,35,"male","AUS","Android"
"I1316",2023-09-15,0,38,"female","US","iOS"
"W2214",2023-09-15,0,50,"female","UK","iOS"
"T2280",2023-09-15,53.92,38,"male","AUS","Windows Desktop"
"Z2924",2023-09-15,0,45,"male","CAN","iOS"
"D2733",2023-09-15,0,48,"female","CAN","iOS"
"Z2320",2023-09-15,0,32,"female","UK","Windows Desktop"
"I1142",2023-09-15,0,52,"male","CAN","Android"
"S1800",2023-09-15,0,24,"male","UK","Android"
"K580",2023-09-15,0,46,"female","CAN","Windows Desktop"
"N570",2023-09-15,0,17,"female","UK","Android"
"F1020",2023-09-15,0,48,"male","UK","Android"
"G2673",2023-09-15,0,36,"female","US","macOS Desktop"
"D1222",2023-09-15,0,22,"male","MEX","Windows Desktop"
"I448",2023-09-15,0,50,"male","GER","iOS"
"C1788",2023-09-15,0,24,"male","MEX","Windows Desktop"
"Z1218",2023-09-15,0,46,"female","MEX","iOS"
"M425",2023-09-15,0,37,"male","US","iOS"
"U1489",2023-09-15,0,22,"female","AUS","Android"
"B1154",2023-09-15,0,40,"male","CAN","Android"
"Z1673",2023-09-15,0,37,"male","CAN","Windows Desktop"
"P2459",2023-09-15,0,35,"female","MEX","Windows Desktop"
"S2391",2023-09-15,0,36,"male","US","Android"
"E212",2023-09-15,0,41,"male","GER","Android"
"A1747",2023-09-15,0,26,"male","MEX","Windows Desktop"
"F1846",2023-09-15,0,44,"female","US","Android"
"N2276",2023-09-15,0,46,"male","AUS","Windows Desktop"
"H548",2023-09-15,0,55,"male","MEX","iOS"
"C953",2023-09-15,0,4,"female","UK","Android"
"T1493",2023-09-15,0,43,"female","MEX","Android"
"O341",2023-09-15,369.88,22,"female","GER","Android"
"I2903",2023-09-15,0,25,"female","GER","Windows Desktop"
"U1440",2023-09-15,0,37,"female","GER","macOS Desktop"
"C2979",2023-09-15,116.11,26,"female","AUS","Windows Desktop"
"O1961",2023-09-15,0,43,"female","US","Windows Desktop"
"N960",2023-09-15,50.03,47,"female","GER","Android"
"S2673",2023-09-15,0,26,"female","US","Windows Desktop"
"S2262",2023-09-15,0,65,"male","US","Windows Desktop"
"B1204",2023-09-15,0,48,"female","MEX","Windows Desktop"
"R2062",2023-09-15,0,31,"non-binary","GER","Windows Desktop"
"Y2657",2023-09-15,0,38,"female","US","Android"
"N1910",2023-09-15,108.8,70,"transgender","AUS","iOS"
"F931",2023-09-15,0,45,"male","UK","Android"
"Q1105",2023-09-15,218.93,27,"female","CAN","Windows Desktop"
"Q1014",2023-09-15,0,24,"male","AUS","Android"
"A222",2023-09-15,0,69,"non-binary","CAN","Windows Desktop"
"H2550",2023-09-15,0,52,"non-binary","MEX","macOS Desktop"
"Q454",2023-09-15,0,44,"male","GER","Android"
"W929",2023-09-15,0,26,"female","UK","Windows Desktop"
"U188",2023-09-15,313.71,39,"female","CAN","Windows Desktop"
"E1015",2023-09-15,0,-2,"female","AUS","Windows Desktop"
"P1279",2023-09-15,0,57,"female","UK","Windows Desktop"
"N136",2023-09-15,0,31,"female","CAN","Android"
"W969",2023-09-15,0,10,"female","GER","Windows Desktop"
"X855",2023-09-15,0,31,"female","UK","iOS"
"R1299",2023-09-15,178.19,22,"female","US","Windows Desktop"
"N1206",2023-09-15,0,49,"male","CAN","Android"
"Y2698",2023-09-15,0,50,"female","MEX","macOS Desktop"
"K1322",2023-09-15,0,30,"male","GER","iOS"
"Z2011",2023-09-15,0,24,"female","MEX","Windows Desktop"
"M2698",2023-09-15,0,58,"female","MEX","Windows Desktop"
"E235",2023-09-15,0,26,"female","US","iOS"
"T1918",2023-09-15,0,42,"female","MEX","macOS Desktop"
"O2827",2023-09-15,0,29,"female","CAN","iOS"
"L1292",2023-09-15,0,53,"non-binary","MEX","Windows Desktop"
"P485",2023-09-15,0,43,"female","MEX","macOS Desktop"
"U575",2023-09-15,0,33,"male","GER","Windows Desktop"
"X818",2023-09-15,0,64,"male","CAN","Android"
"W2753",2023-09-15,0,45,"male","UK","Windows Desktop"
"Y1232",2023-09-15,0,46,"male","UK","Android"
"C1820",2023-09-15,0,63,"female","MEX","Android"
"S1062",2023-09-15,0,36,"male","AUS","Windows Desktop"
"P1601",2023-09-15,0,44,"female","CAN","Android"
"Z2295",2023-09-15,0,45,"female","UK","iOS"
"Y1164",2023-09-15,0,27,"male","US","Windows Desktop"
"B1512",2023-09-15,0,29,"male","US","Windows Desktop"
"V1127",2023-09-15,0,49,"female","CAN","macOS Desktop"
"I2272",2023-09-15,0,45,"female","GER","Windows Desktop"
"D2360",2023-09-15,0,35,"non-binary","US","Windows Desktop"
"N2057",2023-09-15,0,46,"female","GER","Android"
"J1498",2023-09-15,0,64,"male","US","Windows Desktop"
"F2693",2023-09-15,0,47,"male","AUS","iOS"
"Y2466",2023-09-15,0,30,"male","GER","Android"
"A2438",2023-09-15,0,51,"male","UK","iOS"
"T820",2023-09-15,0,32,"female","MEX","macOS Desktop"
"W1022",2023-09-15,0,23,"non-binary","AUS","Android"
"S637",2023-09-15,0,57,"male","CAN","macOS Desktop"
"F1122",2023-09-15,0,28,"female","GER","Android"
"B2143",2023-09-15,0,22,"female","UK","Android"
"X2199",2023-09-15,0,64,"male","AUS","Android"
"Y1213",2023-09-15,0,73,"female","UK","Android"
"L103",2023-09-15,529.17,55,"female","GER","Android"
"P1597",2023-09-15,0,70,"male","CAN","Windows Desktop"
"M826",2023-09-15,0,32,"female","GER","Windows Desktop"
"K2188",2023-09-15,0,42,"female","CAN","macOS Desktop"
"J1397",2023-09-15,0,42,"non-binary","AUS","Windows Desktop"
"S502",2023-09-15,0,50,"male","US","Android"
"Y1581",2023-09-15,0,12,"male","CAN","Windows Desktop"
"B2461",2023-09-15,0,40,"male","AUS","macOS Desktop"
"O1698",2023-09-15,0,68,"female","UK","Windows Desktop"
"N150",2023-09-15,115.01,72,"female","GER","Android"
"K1478",2023-09-15,0,55,"male","UK","Android"
"Z1315",2023-09-15,0,48,"male","US","macOS Desktop"
"T668",2023-09-15,0,42,"female","US","Windows Desktop"
"T2188",2023-09-15,0,60,"female","MEX","Windows Desktop"
"L702",2023-09-15,0,38,"female","UK","iOS"
"N987",2023-09-15,0,53,"male","GER","Android"
"C2434",2023-09-15,0,57,"non-binary","US","Windows Desktop"
"M1726",2023-09-15,0,18,"transgender","AUS","Windows Desktop"
"O681",2023-09-15,135.35,20,"female","UK","Android"
"Z413",2023-09-15,0,65,"female","UK","Android"
"O661",2023-09-15,0,43,"male","GER","Android"
"Y442",2023-09-15,76.33,38,"female","AUS","iOS"
"O1060",2023-09-15,0,11,"male","MEX","Windows Desktop"
"E532",2023-09-15,0,39,"female","UK","Windows Desktop"
"C1096",2023-09-15,0,25,"male","GER","Android"
"L576",2023-09-15,0,31,"male","GER","iOS"
"L664",2023-09-16,0,40,"male","MEX","iOS"
"A638",2023-09-16,0,35,"female","MEX","Linux Desktop"
"R1278",2023-09-16,0,44,"male","MEX","Windows Desktop"
"M2354",2023-09-16,0,11,"male","US","iOS"
"R897",2023-09-16,0,58,"female","US","Windows Desktop"
"S2504",2023-09-16,0,45,"male","US","iOS"
"C1907",2023-09-16,0,49,"female","GER","Android"
"C1552",2023-09-16,0,51,"female","US","Android"
"S2464",2023-09-16,0,47,"female","UK","Windows Desktop"
"L1734",2023-09-16,0,60,"male","CAN","Android"
"B2824",2023-09-16,0,36,"female","US","Windows Desktop"
"Y2913",2023-09-16,133.57,89,"female","MEX","Windows Desktop"
"D431",2023-09-16,0,64,"male","GER","Windows Desktop"
"H2705",2023-09-16,0,45,"female","GER","Windows Desktop"
"J2932",2023-09-16,0,40,"male","GER","Android"
"Y2049",2023-09-16,0,38,"male","MEX","iOS"
"B2508",2023-09-16,0,46,"male","US","iOS"
"E2600",2023-09-16,0,44,"male","GER","Windows Desktop"
"W386",2023-09-16,136.45,30,"male","UK","Android"
"Z932",2023-09-16,0,61,"female","US","Windows Desktop"
"Y1764",2023-09-16,0,25,"male","US","Android"
"G2650",2023-09-16,0,41,"female","CAN","Windows Desktop"
"M514",2023-09-16,0,36,"male","GER","Windows Desktop"
"O2856",2023-09-16,0,56,"female","GER","Windows Desktop"
"P761",2023-09-16,0,39,"female","GER","iOS"
"Y1066",2023-09-16,0,31,"female","MEX","Linux Desktop"
"Y566",2023-09-16,0,54,"female","UK","Android"
"P560",2023-09-16,0,42,"female","CAN","Android"
"Y401",2023-09-16,0,32,"female","MEX","Linux Desktop"
"F1745",2023-09-16,0,68,"female","GER","Android"
"V272",2023-09-16,0,47,"female","GER","Windows Desktop"
"K537",2023-09-16,0,45,"female","MEX","Windows Desktop"
"O2112",2023-09-16,0,45,"female","UK","Windows Desktop"
"U1320",2023-09-16,0,58,"female","US","Android"
"V2706",2023-09-16,0,48,"female","UK","iOS"
"Q529",2023-09-16,0,24,"female","MEX","Android"
"U1803",2023-09-16,0,16,"male","UK","Android"
"Q2497",2023-09-16,0,36,"male","MEX","Android"
"Q2571",2023-09-16,0,65,"female","US","Android"
"T2183",2023-09-16,306.9,60,"male","UK","Windows Desktop"
"W1281",2023-09-16,0,15,"male","GER","Android"
"U1059",2023-09-16,0,39,"male","UK","iOS"
"L1759",2023-09-16,0,57,"female","GER","Android"
"T2824",2023-09-16,0,45,"male","US","Android"
"U920",2023-09-16,0,49,"male","US","Windows Desktop"
"T1296",2023-09-16,80.58,15,"female","MEX","iOS"
"A1901",2023-09-16,0,38,"female","GER","Windows Desktop"
"U390",2023-09-16,0,49,"female","UK","Windows Desktop"
"H2433",2023-09-16,0,42,"female","MEX","Android"
"O714",2023-09-16,0,52,"male","AUS","iOS"
"A2503",2023-09-16,0,23,"female","CAN","Android"
"F1081",2023-09-16,0,36,"male","CAN","Windows Desktop"
"A404",2023-09-16,0,7,"female","UK","Android"
"C341",2023-09-16,0,17,"female","GER","iOS"
"C1299",2023-09-16,0,55,"female","GER","macOS Desktop"
"L2037",2023-09-16,0,42,"female","CAN","Android"
"M2440",2023-09-16,0,56,"female","UK","iOS"
"B770",2023-09-16,0,37,"male","UK","Windows Desktop"
"I273",2023-09-16,0,51,"female","AUS","Android"
"U2267",2023-09-16,0,42,"male","MEX","Android"
"U2657",2023-09-16,0,17,"female","AUS","Android"
"F513",2023-09-16,0,42,"male","UK","Windows Desktop"
"R2105",2023-09-16,0,29,"female","AUS","Windows Desktop"
"P510",2023-09-16,306.29,54,"male","UK","Windows Desktop"
"E557",2023-09-16,346.77,13,"male","GER","iOS"
"Z413",2023-09-16,0,42,"male","UK","Windows Desktop"
"X1066",2023-09-16,0,46,"female","UK","Android"
"O506",2023-09-16,0,42,"male","CAN","Android"
"T2097",2023-09-16,0,36,"male","GER","Windows Desktop"
"V464",2023-09-16,0,40,"female","UK","Android"
"I1255",2023-09-16,0,32,"male","AUS","Windows Desktop"
"J998",2023-09-16,0,23,"female","AUS","iOS"
"A2555",2023-09-16,0,61,"male","UK","Windows Desktop"
"B2341",2023-09-16,0,57,"male","GER","Android"
"Q931",2023-09-16,0,48,"female","CAN","Windows Desktop"
"O2098",2023-09-16,0,44,"male","MEX","Android"
"D2172",2023-09-16,0,57,"female","UK","iOS"
"H321",2023-09-16,0,9,"female","GER","iOS"
"U2616",2023-09-16,0,49,"male","AUS","Android"
"M2005",2023-09-16,124.21,-16,"male","US","Android"
"U273",2023-09-16,0,34,"female","GER","macOS Desktop"
"Q2113",2023-09-16,49.5,24,"female","US","macOS Desktop"
"F692",2023-09-16,0,26,"female","MEX","Android"
"K165",2023-09-16,0,58,"male","CAN","macOS Desktop"
"A1438",2023-09-16,0,39,"female","US","Windows Desktop"
"L419",2023-09-16,0,54,"male","US","Windows Desktop"
"V2216",2023-09-16,0,24,"non-binary","AUS","Android"
"J1474",2023-09-16,0,8,"female","CAN","Android"
"I2718",2023-09-16,0,64,"female","US","Windows Desktop"
"G1058",2023-09-16,25.42,47,"non-binary","GER","Windows Desktop"
"L2638",2023-09-16,0,48,"female","MEX","Windows Desktop"
"G2114",2023-09-16,0,56,"male","US","Windows Desktop"
"Z745",2023-09-16,0,69,"female","AUS","Windows Desktop"
"G2240",2023-09-16,0,52,"female","GER","Android"
"O1004",2023-09-16,0,15,"male","CAN","Android"
"J447",2023-09-16,0,39,"male","MEX","macOS Desktop"
"B1327",2023-09-16,0,9,"female","AUS","macOS Desktop"
"R2874",2023-09-16,0,49,"male","AUS","Android"
"B2648",2023-09-16,0,52,"female","UK","Windows Desktop"
"O517",2023-09-16,0,18,"female","MEX","Android"
"W1219",2023-09-16,0,13,"male","AUS","Android"
"W1639",2023-09-16,0,38,"male","CAN","Windows Desktop"
"R1154",2023-09-16,0,64,"male","GER","Windows Desktop"
"C542",2023-09-16,0,56,"female","MEX","Android"
"F2200",2023-09-16,0,37,"male","AUS","Android"
"A338",2023-09-16,260.15,34,"male","US","macOS Desktop"
"B1326",2023-09-16,0,59,"male","MEX","iOS"
"Y2400",2023-09-16,0,66,"male","MEX","Windows Desktop"
"E1438",2023-09-16,0,33,"female","CAN","iOS"
"H394",2023-09-16,0,45,"female","US","Android"
"J884",2023-09-16,0,43,"male","US","Windows Desktop"
"A1888",2023-09-16,0,53,"male","CAN","Android"
"R2336",2023-09-16,168.26,44,"female","US","Android"
"X185",2023-09-16,0,69,"female","UK","iOS"
"Y2413",2023-09-16,0,34,"male","GER","Android"
"I1524",2023-09-16,0,38,"female","AUS","Android"
"V2986",2023-09-16,0,33,"male","GER","Windows Desktop"
"V1850",2023-09-16,0,45,"male","AUS","macOS Desktop"
"Y879",2023-09-16,0,55,"female","US","Android"
"F2281",2023-09-16,0,35,"male","AUS","macOS Desktop"
"S1411",2023-09-16,0,54,"male","US","Windows Desktop"
"P178",2023-09-16,0,10,"female","GER","Windows Desktop"
"E181",2023-09-16,0,36,"male","MEX","Android"
"S1101",2023-09-16,0,25,"female","CAN","iOS"
"K1139",2023-09-16,0,64,"male","CAN","Android"
"D2141",2023-09-16,0,22,"male","AUS","Windows Desktop"
"K2256",2023-09-16,0,44,"female","UK","macOS Desktop"
"R554",2023-09-16,0,54,"male","AUS","iOS"
"P676",2023-09-16,0,15,"male","MEX","Android"
"B755",2023-09-16,0,52,"female","GER","macOS Desktop"
"S482",2023-09-16,0,1,"male","AUS","Windows Desktop"
"K1024",2023-09-16,0,67,"male","CAN","Android"
"Z1093",2023-09-16,0,38,"female","CAN","Windows Desktop"
"V1058",2023-09-16,0,55,"female","MEX","Windows Desktop"
"G1043",2023-09-16,0,49,"female","UK","Android"
"A1981",2023-09-16,0,42,"male","US","iOS"
"W2613",2023-09-16,0,55,"male","MEX","Android"
"T2867",2023-09-16,0,29,"male","GER","Android"
"U2517",2023-09-16,276.37,43,"male","AUS","iOS"
"T772",2023-09-16,0,47,"female","CAN","macOS Desktop"
"G2625",2023-09-16,0,26,"female","GER","Android"
"O2091",2023-09-16,0,38,"male","AUS","Android"
"S1883",2023-09-16,0,34,"female","MEX","Android"
"I295",2023-09-16,0,13,"male","AUS","Android"
"O820",2023-09-16,0,60,"female","MEX","Android"
"A2775",2023-09-16,0,22,"female","US","Windows Desktop"
"O1369",2023-09-16,0,34,"male","US","Android"
"W819",2023-09-16,88.36,51,"male","CAN","Android"
"J272",2023-09-16,0,46,"male","AUS","Windows Desktop"
"F2018",2023-09-16,0,56,"female","CAN","iOS"
"E1820",2023-09-16,0,27,"female","GER","iOS"
"X621",2023-09-16,0,56,"female","UK","iOS"
"O356",2023-09-16,0,29,"female","CAN","Android"
"O1093",2023-09-17,0,42,"male","CAN","Windows Desktop"
"X1533",2023-09-17,0,21,"male","US","Windows Desktop"
"T2946",2023-09-17,0,51,"female","UK","Android"
"F666",2023-09-17,0,52,"female","GER","macOS Desktop"
"G812",2023-09-17,0,16,"male","MEX","Android"
"C132",2023-09-17,193.36,18,"female","US","Android"
"I1716",2023-09-17,0,71,"female","AUS","iOS"
"V1963",2023-09-17,0,28,"non-binary","MEX","iOS"
"L1345",2023-09-17,0,16,"male","US","Windows Desktop"
"H1674",2023-09-17,0,15,"male","MEX","Android"
"Q1158",2023-09-17,0,48,"female","CAN","Android"
"B521",2023-09-17,129.43,69,"male","GER","Android"
"H2830",2023-09-17,0,68,"male","US","macOS Desktop"
"V2809",2023-09-17,0,31,"female","CAN","Android"
"U1593",2023-09-17,212.44,12,"male","AUS","iOS"
"R1093",2023-09-17,0,22,"female","AUS","Windows Desktop"
"X2072",2023-09-17,0,47,"male","UK","Windows Desktop"
"E797",2023-09-17,0,45,"non-binary","US","Android"
"E390",2023-09-17,0,48,"male","MEX","iOS"
"N2652",2023-09-17,104.21,20,"female","CAN","Android"
"A532",2023-09-17,0,35,"male","MEX","Android"
"Q1620",2023-09-17,0,40,"male","AUS","macOS Desktop"
"G2001",2023-09-17,0,38,"male","AUS","Windows Desktop"
"S815",2023-09-17,0,28,"male","US","macOS Desktop"
"A1529",2023-09-17,0,31,"female","UK","Windows Desktop"
"I490",2023-09-17,0,11,"female","MEX","Windows Desktop"
"K669",2023-09-17,0,43,"female","UK","Android"
"U2877",2023-09-17,0,42,"female","US","iOS"
"J424",2023-09-17,0,19,"female","CAN","Windows Desktop"
"R2689",2023-09-17,0,59,"female","GER","Windows Desktop"
"C1706",2023-09-17,0,70,"female","GER","Android"
"N1812",2023-09-17,0,46,"female","CAN","iOS"
"G414",2023-09-17,0,60,"male","US","Windows Desktop"
"F2262",2023-09-17,0,53,"female","AUS","Android"
"K776",2023-09-17,0,23,"male","GER","Windows Desktop"
"A1398",2023-09-17,0,42,"male","MEX","Windows Desktop"
"C259",2023-09-17,0,59,"male","GER","Windows Desktop"
"R1741",2023-09-17,0,22,"female","AUS","Windows Desktop"
"D851",2023-09-17,0,11,"female","MEX","Windows Desktop"
"C2518",2023-09-17,178.52,43,"female","AUS","Windows Desktop"
"R1832",2023-09-17,0,30,"female","AUS","Android"
"D2084",2023-09-17,0,37,"male","US","Android"
"P1969",2023-09-17,0,52,"female","GER","Windows Desktop"
"D182",2023-09-17,0,38,"male","CAN","Windows Desktop"
"P2095",2023-09-17,0,32,"female","US","Android"
"I1078",2023-09-17,0,51,"female","MEX","iOS"
"C2281",2023-09-17,0,51,"female","CAN","macOS Desktop"
"T854",2023-09-17,0,29,"transgender","GER","Windows Desktop"
"T2662",2023-09-17,0,36,"male","UK","Windows Desktop"
"O352",2023-09-17,0,50,"male","MEX","Android"
"D2500",2023-09-17,0,32,"female","GER","iOS"
"F240",2023-09-17,0,16,"female","CAN","Windows Desktop"
"A1777",2023-09-17,0,51,"female","GER","macOS Desktop"
"Y129",2023-09-17,0,55,"female","GER","Windows Desktop"
"P793",2023-09-17,0,64,"male","AUS","Android"
"E2381",2023-09-17,0,70,"male","GER","Android"
"X929",2023-09-17,0,48,"female","GER","Windows Desktop"
"D1521",2023-09-17,0,24,"female","US","Android"
"L971",2023-09-17,0,26,"non-binary","GER","Android"
"E2093",2023-09-17,0,65,"male","GER","iOS"
"V1102",2023-09-17,0,26,"female","CAN","Android"
"Y875",2023-09-17,0,46,"female","UK","Windows Desktop"
"M2616",2023-09-17,0,53,"male","US","Windows Desktop"
"C512",2023-09-17,0,27,"male","AUS","Android"
"G2728",2023-09-17,0,31,"female","MEX","Android"
"G1135",2023-09-17,0,40,"female","AUS","Android"
"A2597",2023-09-17,0,31,"female","CAN","Windows Desktop"
"G413",2023-09-17,0,18,"female","UK","Android"
"M1276",2023-09-17,0,32,"female","GER","macOS Desktop"
"I2306",2023-09-17,0,46,"female","UK","Android"
"A1801",2023-09-17,0,25,"female","AUS","Windows Desktop"
"V350",2023-09-17,0,25,"male","UK","Windows Desktop"
"W1834",2023-09-17,0,33,"female","US","Android"
"Z1427",2023-09-17,0,20,"male","CAN","macOS Desktop"
"C2402",2023-09-17,0,52,"female","AUS","Android"
"I2210",2023-09-17,0,49,"female","GER","Android"
"K2866",2023-09-17,82.82,56,"male","AUS","Windows Desktop"
"Y1124",2023-09-17,273.79,37,"female","US","Android"
"U2332",2023-09-17,0,13,"female","US","Android"
"I1008",2023-09-17,0,44,"female","US","Windows Desktop"
"Q2412",2023-09-17,0,45,"female","UK","macOS Desktop"
"Q2959",2023-09-17,0,44,"female","GER","Windows Desktop"
"E2247",2023-09-17,216.46,41,"male","CAN","iOS"
"T2475",2023-09-17,80.8,45,"female","UK","iOS"
"G2594",2023-09-17,0,31,"male","UK","Android"
"W1714",2023-09-17,0,35,"female","CAN","Windows Desktop"
"O1007",2023-09-17,0,26,"female","US","Android"
"Q2728",2023-09-17,0,47,"female","UK","Android"
"B2674",2023-09-17,0,24,"male","UK","Windows Desktop"
"Q2458",2023-09-17,0,52,"female","CAN","Android"
"O2841",2023-09-17,0,31,"female","MEX","Android"
"U758",2023-09-17,0,67,"female","MEX","Windows Desktop"
"J372",2023-09-17,0,31,"male","US","iOS"
"A2997",2023-09-17,0,29,"female","AUS","Android"
"V1905",2023-09-17,0,17,"male","AUS","Windows Desktop"
"T157",2023-09-17,0,35,"male","MEX","macOS Desktop"
"E2783",2023-09-17,0,17,"female","GER","Windows Desktop"
"S744",2023-09-17,0,30,"male","UK","iOS"
"I672",2023-09-17,0,32,"female","AUS","Windows Desktop"
"X115",2023-09-17,702.75,38,"male","CAN","Windows Desktop"
"K102",2023-09-17,0,39,"female","UK","Android"
"M272",2023-09-17,0,33,"female","CAN","Android"
"X553",2023-09-17,0,64,"male","GER","Windows Desktop"
"R2118",2023-09-17,0,47,"female","US","iOS"
"Z782",2023-09-17,0,34,"female","GER","Windows Desktop"
"S2968",2023-09-17,0,35,"male","UK","macOS Desktop"
"D2103",2023-09-17,247.49,20,"female","UK","Android"
"U176",2023-09-17,0,43,"male","MEX","iOS"
"P2675",2023-09-17,0,37,"female","CAN","Android"
"N2835",2023-09-17,0,44,"male","AUS","Windows Desktop"
"A2367",2023-09-17,0,51,"female","MEX","Windows Desktop"
"D2419",2023-09-17,0,44,"non-binary","US","Android"
"Q879",2023-09-17,0,67,"female","US","iOS"
"A2209",2023-09-17,0,43,"male","AUS","Windows Desktop"
"L2809",2023-09-17,0,34,"female","UK","Windows Desktop"
"M2280",2023-09-17,0,41,"male","MEX","Android"
"K402",2023-09-17,0,45,"female","UK","macOS Desktop"
"Y328",2023-09-17,0,51,"male","AUS","Android"
"X1544",2023-09-17,0,37,"female","UK","iOS"
"V2764",2023-09-17,0,37,"female","CAN","Windows Desktop"
"F987",2023-09-17,0,62,"female","UK","iOS"
"U460",2023-09-17,0,68,"female","US","iOS"
"A2626",2023-09-17,0,32,"female","UK","Windows Desktop"
"U1951",2023-09-17,0,51,"female","CAN","iOS"
"N2410",2023-09-17,0,29,"female","AUS","Windows Desktop"
"C2403",2023-09-17,0,20,"male","UK","Windows Desktop"
"S729",2023-09-17,0,82,"male","AUS","Windows Desktop"
"H1594",2023-09-17,0,13,"female","UK","iOS"
"H2780",2023-09-17,0,49,"male","UK","iOS"
"Z665",2023-09-17,0,35,"male","UK","Windows Desktop"
"Z2814",2023-09-17,0,50,"female","US","Windows Desktop"
"K1853",2023-09-17,0,44,"female","CAN","macOS Desktop"
"B948",2023-09-17,0,20,"male","US","Windows Desktop"
"Z1408",2023-09-17,0,56,"male","MEX","Windows Desktop"
