"departament_id","intervention","engagement_score","tenure","n_of_reports","gender","role","last_engagement_score","department_score","department_size"
67,1,0.38,5,4,1,4,2.99,0,790
67,1,0.88,6,2,2,4,0.63,0,790
67,1,-0.1,5,5,2,4,1.32,0,790
67,1,0.9,5,4,2,4,1.6,0,790
67,1,-0.51,4,2,1,4,2.22,0,790
67,1,0.11,6,2,1,4,1.42,0,790
67,1,-1.26,4,8,1,4,0.91,0,790
67,1,1.28,5,2,1,4,0.57,0,790
67,1,0.6,6,2,1,4,0.52,0,790
66,1,-0.17,6,2,2,4,-0.13,-1,861
66,1,-0.43,5,8,2,4,-0.32,-1,861
66,1,1.33,5,8,2,4,0.77,-1,861
66,1,0.75,5,2,2,4,-1.01,-1,861
66,1,-0.78,5,4,1,4,-0.51,-1,861
66,1,0.48,6,4,1,4,0.21,-1,861
66,1,1.14,6,1,1,4,-0.45,-1,861
66,1,0.31,6,7,1,4,-0.55,-1,861
66,1,1.08,1,8,2,4,-1.33,-1,861
66,1,1.36,6,8,1,4,0.81,-1,861
66,1,-0.95,5,1,1,4,-0.54,-1,861
66,1,-0.01,5,8,2,4,0.24,-1,861
66,1,1.38,6,8,1,4,-1.35,-1,861
66,1,1.86,6,5,2,4,0.42,-1,861
66,1,0.98,5,8,1,4,-1.11,-1,861
66,1,0.41,5,1,1,4,-0.68,-1,861
66,1,1.17,3,8,2,4,0.66,-1,861
66,1,-0.83,5,8,2,4,0.01,-1,861
66,1,1.43,7,1,1,4,0.9,-1,861
66,1,-0.73,3,8,1,4,-0.59,-1,861
66,1,-0.01,6,8,2,4,-0.21,-1,861
66,1,-0.23,3,4,1,4,-0.43,-1,861
66,1,-0.24,4,4,2,4,0.32,-1,861
66,1,1.24,1,4,1,4,-1.08,-1,861
66,1,0.18,5,5,2,4,0.16,-1,861
66,1,0.15,2,4,2,4,-0.3,-1,861
66,1,1.74,7,1,1,4,-0.92,-1,861
66,1,1.46,7,4,2,4,1.32,-1,861
66,1,2.18,6,1,1,4,0.24,-1,861
66,1,0.76,5,2,2,4,-0.43,-1,861
66,1,-0.44,4,4,2,4,-0.51,-1,861
66,1,1.69,7,4,1,4,-0.22,-1,861
66,1,0.13,3,8,2,4,-0.35,-1,861
66,1,0.7,5,1,1,4,-1.17,-1,861
66,1,-0.3,5,1,1,4,-0.55,-1,861
66,1,0.61,5,8,2,4,0.59,-1,861
66,1,0.46,5,8,2,4,0.23,-1,861
66,1,1.39,6,1,1,4,-0.99,-1,861
66,1,0.01,1,1,2,4,-1.66,-1,861
66,1,-0.06,4,2,1,4,0.95,-1,861
66,1,-0.58,5,5,1,4,0.21,-1,861
66,1,0.97,6,8,2,4,1.33,-1,861
66,1,0.17,6,8,1,4,-0.17,-1,861
66,1,-0.15,5,4,2,4,0.41,-1,861
66,1,0.06,5,4,1,4,-0.56,-1,861
66,1,1.09,6,8,2,4,1.08,-1,861
66,1,1.19,5,8,2,4,0.95,-1,861
66,1,2.23,5,2,1,4,-0.86,-1,861
66,1,0.4,6,8,1,4,2.12,-1,861
66,1,1.38,6,2,1,4,0.28,-1,861
66,1,1.19,6,4,1,4,-1.28,-1,861
66,1,-0.08,5,4,1,4,0.61,-1,861
66,1,-0.5,6,4,1,4,1.66,-1,861
66,1,0.49,5,4,2,4,-0.49,-1,861
65,1,0.49,6,4,2,0,-3.16,0,176
65,1,-0.3,6,2,2,0,-1.8,0,176
65,1,-0.88,6,2,1,0,0.47,0,176
65,1,-0.07,5,4,2,0,-2,0,176
65,1,1.9,6,2,2,0,0.08,0,176
65,1,-2.02,2,8,2,0,-0.1,0,176
65,1,-0.03,5,2,2,0,0.9,0,176
65,1,-0.09,6,4,2,0,-1.15,0,176
65,1,-0.04,5,2,1,0,-1.43,0,176
65,1,-1.56,5,2,2,0,-2.83,0,176
65,1,1.43,7,2,1,0,-2.12,0,176
65,1,0.94,6,8,1,0,-1.59,0,176
65,1,-0.99,6,4,2,0,-1.26,0,176
65,1,0.1,7,4,1,0,0.26,0,176
65,1,-0.16,5,4,1,0,-0.85,0,176
64,1,-0.66,6,4,2,2,1.74,-1,1394
64,1,0.41,5,4,1,2,-1.42,-1,1394
64,1,1.63,6,5,1,2,1.75,-1,1394
64,1,-1.8,5,4,2,2,2.63,-1,1394
64,1,1.32,6,8,1,2,2.53,-1,1394
64,1,0.03,6,6,2,2,1.43,-1,1394
64,1,-0.88,6,4,2,2,0.48,-1,1394
64,1,0.52,6,1,1,2,2.19,-1,1394
64,1,0.9,6,1,1,2,0.84,-1,1394
64,1,1.02,7,1,2,2,1.86,-1,1394
64,1,-0.03,5,8,2,2,1.08,-1,1394
64,1,0.31,6,4,2,2,1.23,-1,1394
64,1,0.66,5,8,1,2,0.19,-1,1394
64,1,-0.08,5,4,1,2,3.42,-1,1394
64,1,-0.92,5,2,1,2,1.85,-1,1394
64,1,0.25,7,4,1,2,0.11,-1,1394
64,1,-0.8,4,7,2,2,0.92,-1,1394
64,1,-0.65,7,4,2,2,-0.11,-1,1394
64,1,-0.67,5,4,2,2,0.39,-1,1394
64,1,-1.03,3,8,1,2,1.45,-1,1394
64,1,0.05,6,4,2,2,1.13,-1,1394
64,1,0.65,5,8,1,2,1.94,-1,1394
64,1,0.21,6,4,2,2,0.54,-1,1394
64,1,-0.21,6,4,2,2,1.04,-1,1394
64,1,-0.56,5,4,2,2,1.82,-1,1394
64,1,1.54,6,8,1,2,0.95,-1,1394
64,1,0.54,6,8,1,2,1.15,-1,1394
64,1,-1.12,6,4,2,2,3,-1,1394
64,1,0.4,6,4,1,2,0.5,-1,1394
64,1,-1.66,4,4,1,2,2.3,-1,1394
64,1,0.95,6,4,1,2,0.37,-1,1394
64,1,1.53,6,4,1,2,0.6,-1,1394
64,1,-0.13,5,4,2,2,0.17,-1,1394
64,1,0.79,7,5,1,2,2.63,-1,1394
64,1,-0.02,6,4,2,2,1.15,-1,1394
64,1,0.49,6,4,1,2,0.44,-1,1394
64,1,-0.36,5,2,1,2,0.65,-1,1394
64,1,-0.53,6,1,2,2,1.59,-1,1394
64,1,1.36,7,4,1,2,2.05,-1,1394
64,1,0.59,6,4,1,2,1.52,-1,1394
64,1,1.93,6,1,1,2,2.33,-1,1394
64,1,0.37,5,1,2,2,0.59,-1,1394
64,1,2.05,7,6,1,2,2.73,-1,1394
64,1,0.74,6,8,1,2,2.03,-1,1394
64,1,1.28,7,4,1,2,1.21,-1,1394
64,1,0.35,5,4,1,2,1.97,-1,1394
64,1,0.1,6,4,1,2,1.97,-1,1394
64,1,1.25,6,4,2,2,1.95,-1,1394
64,1,-0.38,5,4,2,2,2.54,-1,1394
64,1,0.05,6,4,1,2,1.39,-1,1394
64,1,1.22,6,4,1,2,0.77,-1,1394
64,1,-1.15,5,4,2,2,1.71,-1,1394
64,1,-0.8,5,4,1,2,2.02,-1,1394
64,1,1.01,5,4,1,2,0.63,-1,1394
64,1,1.16,7,4,2,2,2.25,-1,1394
64,1,-0.28,6,4,2,2,2.82,-1,1394
64,1,0.53,6,4,2,2,1.83,-1,1394
64,1,0.29,7,4,1,2,0.78,-1,1394
64,1,-0.36,7,4,2,2,1.23,-1,1394
64,1,0.47,6,4,2,2,1.75,-1,1394
64,1,0.65,5,4,1,2,0.87,-1,1394
64,1,-1.01,6,4,2,2,1.67,-1,1394
64,1,-1.44,5,4,2,2,0.92,-1,1394
64,1,0.79,6,4,1,2,0.95,-1,1394
64,1,-0.01,4,4,1,2,0.09,-1,1394
64,1,0.48,6,4,2,2,1.88,-1,1394
64,1,0.33,6,4,2,2,2.54,-1,1394
64,1,0.67,6,4,2,2,2.4,-1,1394
64,1,-0.46,6,8,1,2,-1.1,-1,1394
64,1,0.19,5,4,2,2,2.71,-1,1394
64,1,0.4,6,1,1,2,0.78,-1,1394
64,1,-1.51,5,4,2,2,1.92,-1,1394
64,1,1.17,7,1,2,2,0.09,-1,1394
64,1,-0.54,5,8,1,2,1.63,-1,1394
64,1,-0.06,5,8,2,2,1.8,-1,1394
64,1,-0.82,5,4,1,2,0.75,-1,1394
64,1,-0.25,6,1,2,2,0.87,-1,1394
64,1,1.48,6,4,2,2,0.7,-1,1394
64,1,0.13,6,4,2,2,1.65,-1,1394
64,1,1.06,6,4,1,2,0.06,-1,1394
64,1,0.25,5,4,1,2,2.02,-1,1394
64,1,-1.89,4,4,2,2,1.54,-1,1394
64,1,-0.1,6,4,1,2,3.55,-1,1394
64,1,-0.51,6,4,2,2,2.26,-1,1394
64,1,-0.02,5,2,2,2,0.54,-1,1394
64,1,-1.49,3,4,2,2,1.12,-1,1394
64,1,1.3,6,2,1,2,1.07,-1,1394
64,1,0.04,5,8,1,2,1.77,-1,1394
64,1,0.02,5,4,1,2,1.61,-1,1394
64,1,0.85,4,4,2,2,1.42,-1,1394
64,1,0.99,7,4,2,2,0.06,-1,1394
64,1,0.2,6,4,1,2,-0.66,-1,1394
64,1,-0.85,5,4,2,2,-0.41,-1,1394
64,1,-0.51,5,8,1,2,1.01,-1,1394
64,1,2.98,7,8,1,2,1.85,-1,1394
64,1,1.01,5,8,1,2,0.63,-1,1394
64,1,0.37,6,6,2,2,1.33,-1,1394
64,1,0.48,5,4,2,2,0.15,-1,1394
64,1,1.01,7,8,2,2,1.1,-1,1394
64,1,0.22,6,4,1,2,1.53,-1,1394
64,1,-0.22,5,4,1,2,2.26,-1,1394
64,1,-0.13,6,8,2,2,2.49,-1,1394
64,1,0.44,5,4,1,2,0.89,-1,1394
64,1,1.02,6,4,2,2,2.22,-1,1394
64,1,-0.82,5,1,1,2,1.53,-1,1394
64,1,1.59,7,4,1,2,0.63,-1,1394
64,1,0.4,6,4,1,2,3.47,-1,1394
64,1,-0.17,2,4,2,2,1.96,-1,1394
64,1,1.08,7,2,2,2,0.04,-1,1394
63,1,2.94,6,2,1,4,0.97,0,389
63,1,-0.47,3,2,1,4,0.68,0,389
63,1,1.13,6,4,2,4,-0.53,0,389
63,1,0.2,5,2,2,4,-0.21,0,389
63,1,-0.42,5,5,2,4,0.81,0,389
63,1,0.4,6,2,1,4,1.32,0,389
63,1,1.5,6,1,2,4,-0.6,0,389
63,1,1.51,6,2,1,4,0.31,0,389
63,1,1.86,7,4,2,4,0.47,0,389
63,1,-0.67,3,4,2,4,-0.3,0,389
63,1,1.14,6,2,2,4,0.76,0,389
63,1,-0.53,5,2,1,4,-0.15,0,389
63,1,0.6,6,2,1,4,0.28,0,389
63,1,1.2,6,2,2,4,0.58,0,389
63,1,2.21,6,1,1,4,0.43,0,389
63,1,2.25,7,8,2,4,-0.14,0,389
63,1,0.11,5,4,1,4,2.28,0,389
63,1,0.26,5,4,2,4,1.51,0,389
63,1,1.08,2,4,1,4,-0.84,0,389
63,1,1.98,6,2,1,4,1.03,0,389
63,1,0.7,6,8,1,4,0.63,0,389
63,1,0.29,5,4,2,4,1.73,0,389
63,1,1.31,6,4,1,4,0.77,0,389
63,1,0.16,5,4,1,4,1.31,0,389
63,1,1.22,6,8,2,4,0.31,0,389
63,1,1.84,7,2,1,4,-1.79,0,389
63,1,0.85,2,4,2,4,-0.51,0,389
63,1,0.52,5,2,2,4,-1.16,0,389
63,1,2.66,6,4,1,4,-0.36,0,389
63,1,-0.16,5,4,2,4,-0.42,0,389
63,1,0.71,6,8,2,4,0.4,0,389
63,1,0.7,5,5,1,4,0.83,0,389
63,1,0.53,5,8,2,4,1.66,0,389
63,1,0.84,6,5,2,4,-0.18,0,389
63,1,1.63,6,2,2,4,-2.12,0,389
63,1,-1.4,4,4,2,4,2.13,0,389
63,1,-0.48,2,8,1,4,-0.34,0,389
62,1,-2.06,5,4,2,4,-1.39,1,2366
62,1,-0.36,5,4,1,4,2.13,1,2366
62,1,0.2,5,4,1,4,1.26,1,2366
62,1,0.56,6,2,1,4,1.82,1,2366
62,1,0.42,6,4,2,4,1.69,1,2366
62,1,1.58,5,2,1,4,1.64,1,2366
62,1,1.1,6,2,1,4,1.97,1,2366
62,1,-0.1,3,2,1,4,0.54,1,2366
62,1,-1.39,5,2,1,4,2.27,1,2366
62,1,3.16,7,4,2,4,1.7,1,2366
62,1,0.45,6,8,1,4,0.33,1,2366
62,1,-0.57,6,4,2,4,-1.47,1,2366
62,1,-0.29,4,5,2,4,1.99,1,2366
62,1,-0.53,4,4,1,4,1.5,1,2366
62,1,-0.37,4,2,1,4,1.29,1,2366
62,1,0.21,5,4,1,4,1.54,1,2366
62,1,0.66,6,4,2,4,-0.67,1,2366
62,1,1.17,5,4,2,4,1.17,1,2366
62,1,-0.14,4,4,2,4,1.74,1,2366
62,1,0.42,6,8,2,4,2.68,1,2366
62,1,-0.88,6,4,2,4,1.14,1,2366
62,1,0.91,4,4,1,4,1.37,1,2366
62,1,2.07,7,4,1,4,-2.06,1,2366
62,1,1.26,3,2,2,4,2.14,1,2366
62,1,2.69,7,2,1,4,-1.16,1,2366
62,1,0.65,6,6,1,4,0.58,1,2366
62,1,-1.59,5,4,1,4,0.32,1,2366
62,1,1.28,5,4,1,4,1.45,1,2366
62,1,0.67,5,2,1,4,1.25,1,2366
62,1,0.7,6,4,2,4,1.17,1,2366
62,1,0.28,6,8,2,4,0.52,1,2366
62,1,-1.19,4,5,1,4,1.24,1,2366
62,1,-0.22,5,2,2,4,2.91,1,2366
62,1,-0.25,5,2,2,4,-0.39,1,2366
62,1,0.67,6,4,2,4,0.53,1,2366
62,1,-0.27,3,8,1,4,-0.45,1,2366
62,1,1.77,6,4,2,4,0.98,1,2366
62,1,0.84,7,4,2,4,0.55,1,2366
62,1,0.61,6,8,2,4,-0.05,1,2366
62,1,0.27,5,4,2,4,2.58,1,2366
62,1,0.08,5,4,2,4,0.93,1,2366
62,1,-0.9,4,4,2,4,-0.39,1,2366
62,1,0.99,7,4,2,4,-0.28,1,2366
62,1,-0.56,7,8,1,4,0.93,1,2366
62,1,-1.45,4,4,2,4,0.65,1,2366
62,1,1.16,6,4,2,4,-0.1,1,2366
62,1,1.27,7,8,1,4,-0.15,1,2366
62,1,1.02,4,4,1,4,0.85,1,2366
62,1,0.71,7,4,1,4,-1.44,1,2366
62,1,-0.19,7,4,1,4,0.85,1,2366
62,1,0.05,6,8,2,4,0.6,1,2366
62,1,1.42,5,4,2,4,0.54,1,2366
62,1,1.11,6,4,2,4,0.52,1,2366
62,1,-0.4,5,2,2,4,1.64,1,2366
62,1,1.14,5,8,2,4,-1.19,1,2366
62,1,-0.03,3,4,1,4,0.79,1,2366
62,1,1.78,6,4,1,4,0.9,1,2366
62,1,0.83,6,4,2,4,1.84,1,2366
62,1,0.12,5,4,2,4,1.23,1,2366
62,1,0.68,6,4,2,4,0.97,1,2366
62,1,1.7,5,4,1,4,0.52,1,2366
62,1,1.58,4,4,2,4,0.85,1,2366
62,1,1.7,7,2,2,4,-0.58,1,2366
62,1,1.35,7,4,1,4,-1.12,1,2366
62,1,-0.85,6,4,1,4,0.32,1,2366
62,1,-0.95,4,8,2,4,-0.7,1,2366
62,1,0.15,6,4,2,4,0.4,1,2366
62,1,1.76,6,4,2,4,1.95,1,2366
62,1,-0.6,5,2,1,4,0.39,1,2366
62,1,0.83,5,8,2,4,1.82,1,2366
62,1,1.47,6,8,2,4,0.16,1,2366
62,1,0.68,6,1,1,4,-0.59,1,2366
62,1,2.57,6,2,2,4,1.77,1,2366
62,1,-0.56,3,2,1,4,-0.39,1,2366
62,1,1.09,6,4,2,4,0.66,1,2366
62,1,-0.2,5,4,2,4,1.41,1,2366
62,1,0.14,6,4,1,4,0.86,1,2366
62,1,0.5,6,4,1,4,0.25,1,2366
62,1,0.01,5,4,1,4,2.56,1,2366
62,1,-0.23,6,4,1,4,0.3,1,2366
62,1,0.69,6,8,2,4,1.02,1,2366
62,1,0.1,5,4,2,4,0.92,1,2366
62,1,0.8,6,4,1,4,0.26,1,2366
62,1,0.18,5,8,2,4,1.74,1,2366
62,1,0.58,5,4,2,4,1.04,1,2366
62,1,-0.27,6,4,2,4,1.54,1,2366
62,1,1.94,6,4,2,4,0.68,1,2366
62,1,0.23,5,4,2,4,1,1,2366
62,1,-0.85,4,4,1,4,-0.79,1,2366
62,1,2.09,5,2,2,4,0.4,1,2366
62,1,0.44,5,4,1,4,-0.65,1,2366
62,1,1.51,7,2,1,4,0.56,1,2366
62,1,0.87,4,8,2,4,0.73,1,2366
62,1,-0.19,3,8,1,4,0.45,1,2366
62,1,-1.05,4,8,1,4,0.03,1,2366
62,1,0.87,6,8,1,4,1.34,1,2366
62,1,1.41,6,2,2,4,0.67,1,2366
62,1,0.17,5,2,2,4,1.01,1,2366
62,1,-1.15,5,4,1,4,0.72,1,2366
62,1,0.29,5,2,2,4,1.29,1,2366
62,1,-0.85,5,4,1,4,1.08,1,2366
62,1,0.45,6,8,1,4,1.97,1,2366
62,1,0.35,5,4,2,4,0.47,1,2366
62,1,0.27,5,8,2,4,0.36,1,2366
62,1,-1.4,4,4,2,4,2.19,1,2366
62,1,-0.64,7,4,2,4,0.1,1,2366
62,1,1.86,5,4,1,4,-0.16,1,2366
62,1,1.64,7,4,2,4,2.2,1,2366
62,1,0.67,6,1,1,4,0.31,1,2366
62,1,-0.56,5,4,1,4,2.2,1,2366
62,1,0.69,6,8,1,4,0.33,1,2366
62,1,-0.1,4,4,2,4,0.85,1,2366
62,1,1.34,5,2,1,4,0.24,1,2366
62,1,-0.08,5,4,1,4,3.44,1,2366
62,1,0.81,5,8,2,4,1.77,1,2366
62,1,1.72,6,4,1,4,0.55,1,2366
62,1,1.37,4,4,1,4,1.45,1,2366
62,1,-0.36,6,2,2,4,0.2,1,2366
62,1,0.56,5,8,2,4,0.79,1,2366
62,1,1.08,4,4,1,4,0.08,1,2366
62,1,-1.1,3,1,2,4,1.34,1,2366
62,1,0.13,6,8,2,4,1.5,1,2366
62,1,0.58,3,8,1,4,0.48,1,2366
62,1,0.68,6,4,1,4,2.59,1,2366
62,1,-0.01,5,6,2,4,-0.57,1,2366
62,1,1.93,5,8,1,4,1.77,1,2366
62,1,-0.58,6,2,1,4,1.55,1,2366
62,1,0.82,5,8,1,4,1.43,1,2366
62,1,0.21,4,2,2,4,-0.75,1,2366
62,1,0.61,4,2,1,4,1.43,1,2366
62,1,-0.82,4,2,1,4,0.71,1,2366
62,1,0.69,6,2,2,4,1.26,1,2366
62,1,0.04,5,8,2,4,0.69,1,2366
62,1,-0.54,5,8,1,4,0.15,1,2366
62,1,-0.53,4,2,2,4,0.81,1,2366
62,1,-0.2,5,8,1,4,-1.36,1,2366
62,1,-0.09,5,2,2,4,2.02,1,2366
62,1,1.89,6,4,1,4,2.2,1,2366
62,1,0.18,6,2,2,4,0.3,1,2366
62,1,-1.37,3,2,1,4,2.1,1,2366
62,1,0.15,5,4,1,4,0.8,1,2366
62,1,1.16,6,8,1,4,-0.38,1,2366
62,1,-0.82,5,4,1,4,0.63,1,2366
62,1,1.37,1,2,1,4,-0.13,1,2366
62,1,0.79,5,2,1,4,0.06,1,2366
62,1,0.19,5,4,1,4,0.13,1,2366
62,1,0.16,6,4,1,4,-0.09,1,2366
62,1,2.14,5,2,1,4,0.35,1,2366
62,1,-0.93,5,4,2,4,0.46,1,2366
62,1,2.34,7,4,1,4,0.14,1,2366
62,1,0.08,5,8,1,4,1.38,1,2366
62,1,1.41,5,5,2,4,1.84,1,2366
62,1,0.46,5,4,1,4,2.39,1,2366
62,1,0.81,5,2,1,4,-0.13,1,2366
62,1,1.41,6,4,1,4,-0.56,1,2366
62,1,0.13,6,4,1,4,1.46,1,2366
62,1,1.51,5,4,2,4,-1.27,1,2366
62,1,0.13,6,8,2,4,0.95,1,2366
62,1,0.49,6,4,1,4,0.48,1,2366
62,1,1.64,6,5,2,4,2.08,1,2366
62,1,0.46,6,2,1,4,-0.36,1,2366
62,1,2.02,6,5,2,4,1.78,1,2366
62,1,-0.7,2,4,2,4,2.04,1,2366
62,1,1.78,7,5,1,4,0.14,1,2366
62,1,0,6,2,2,4,0.36,1,2366
62,1,0.84,5,8,1,4,1.26,1,2366
62,1,1.08,7,4,2,4,-0.07,1,2366
62,1,1.36,6,4,2,4,1.2,1,2366
62,1,0,3,7,2,4,0.87,1,2366
62,1,-0.25,6,2,2,4,-0.04,1,2366
62,1,2,6,2,1,4,0.41,1,2366
62,1,0.89,7,2,2,4,1.1,1,2366
62,1,0.18,6,2,2,4,2.69,1,2366
62,1,1.89,6,8,1,4,1.23,1,2366
62,1,-0.22,5,4,1,4,1.71,1,2366
62,1,0.53,5,2,1,4,-0.11,1,2366
62,1,-0.46,4,4,2,4,-0.93,1,2366
62,1,0.56,3,4,2,4,0.8,1,2366
62,1,-1.48,5,4,1,4,0.78,1,2366
62,1,-1.12,5,4,1,4,1.52,1,2366
62,1,0.77,6,4,1,4,0.32,1,2366
62,1,1.53,5,8,1,4,-0.52,1,2366
62,1,-2.42,4,4,2,4,1.46,1,2366
62,1,0.07,5,4,2,4,0.17,1,2366
62,1,1.98,5,8,1,4,0.26,1,2366
62,1,0.34,5,8,1,4,1.91,1,2366
62,1,-0.82,2,4,2,4,0.12,1,2366
62,1,0.6,6,4,2,4,-1.87,1,2366
62,1,-0.02,5,8,2,4,1.15,1,2366
62,1,0.14,6,4,2,4,0.82,1,2366
62,1,0.73,5,4,1,4,1.9,1,2366
62,1,-1,3,8,2,4,0.69,1,2366
62,1,-0.34,6,4,2,4,1.14,1,2366
62,1,-0.39,3,8,1,4,-0.14,1,2366
62,1,0.57,5,2,1,4,1.13,1,2366
62,1,0.61,5,4,2,4,1.71,1,2366
61,1,-0.59,3,8,1,1,1.09,0,578
61,1,2.61,6,4,1,1,-1.66,0,578
61,1,1.64,6,8,2,1,-1.04,0,578
61,1,1.21,6,4,2,1,0.06,0,578
61,1,0.84,6,8,1,1,0.06,0,578
61,1,0.47,5,1,1,1,-1.22,0,578
61,1,-0.78,4,4,1,1,0.88,0,578
61,1,1.23,5,8,1,1,-0.02,0,578
61,1,0.38,3,4,2,1,-0.93,0,578
61,1,1.41,5,8,1,1,-1.32,0,578
61,1,0.94,5,4,2,1,0.89,0,578
61,1,2.16,6,2,1,1,-1.26,0,578
61,1,0.61,5,4,2,1,-1.04,0,578
61,1,2.31,7,4,1,1,-0.78,0,578
61,1,0.67,4,8,2,1,0.47,0,578
61,1,0.28,1,8,2,1,0.89,0,578
61,1,1.81,7,4,1,1,0.84,0,578
61,1,0.92,6,4,1,1,-1.86,0,578
61,1,-0.89,4,3,2,1,0.22,0,578
61,1,0.63,5,8,2,1,-0.18,0,578
61,1,1.04,6,4,2,1,-1.14,0,578
61,1,0.8,6,4,1,1,-0.68,0,578
61,1,0.99,6,4,1,1,1.36,0,578
61,1,1.23,6,4,1,1,-0.47,0,578
61,1,1.21,6,8,1,1,-1.19,0,578
61,1,0.03,4,4,2,1,-0.52,0,578
61,1,2.3,7,3,1,1,2.42,0,578
61,1,0.03,3,4,2,1,-0.01,0,578
61,1,0.94,4,4,1,1,-1.04,0,578
61,1,0.47,4,8,1,1,1.01,0,578
61,1,2.1,7,8,2,1,-0.99,0,578
61,1,0.72,7,4,2,1,1.15,0,578
61,1,1.42,5,4,1,1,-0.05,0,578
61,1,0.73,6,4,2,1,-0.43,0,578
61,1,1.62,6,2,1,1,0.61,0,578
61,1,1.54,7,8,2,1,-1.58,0,578
61,1,-0.01,5,4,1,1,0.62,0,578
61,1,-0.45,5,8,2,1,-0.18,0,578
60,1,-0.38,5,8,2,3,2.21,0,236
60,1,-0.12,5,4,1,3,2.5,0,236
60,1,-0.61,6,8,1,3,-0.69,0,236
60,1,-0.54,3,4,1,3,0.21,0,236
60,1,0.33,5,4,2,3,-0.59,0,236
60,1,-0.75,4,4,1,3,-0.63,0,236
60,1,-0.23,5,2,1,3,0.07,0,236
60,1,-0.18,4,8,1,3,-1.23,0,236
60,1,0.61,5,2,2,3,0.7,0,236
60,1,-1.97,4,4,1,3,0.82,0,236
60,1,0.56,6,4,1,3,-0.12,0,236
60,1,-2.27,1,8,2,3,-0.29,0,236
60,1,-1.01,3,4,1,3,-0.55,0,236
60,1,-1.08,5,4,2,3,0.8,0,236
60,1,-0.95,3,4,1,3,1.53,0,236
59,1,-0.03,5,4,1,2,-1.16,-1,818
59,1,-1.61,3,4,1,2,1.92,-1,818
59,1,0.56,6,4,1,2,2.05,-1,818
59,1,-0.3,5,5,2,2,0.73,-1,818
59,1,-0.28,6,4,1,2,1.82,-1,818
59,1,1.11,6,4,2,2,1.26,-1,818
59,1,-0.28,6,5,1,2,1.61,-1,818
59,1,-1.36,3,4,2,2,-0.51,-1,818
59,1,-0.15,5,4,1,2,1.68,-1,818
59,1,0.34,4,1,1,2,1.23,-1,818
59,1,2.31,7,5,1,2,0.83,-1,818
59,1,2.77,6,5,2,2,-0.16,-1,818
59,1,2.8,7,5,1,2,-0.23,-1,818
59,1,1.45,7,4,2,2,2.58,-1,818
59,1,-1.75,4,4,2,2,0.89,-1,818
59,1,-1.19,4,4,2,2,1.86,-1,818
59,1,-0.07,4,4,1,2,-1.45,-1,818
59,1,-0.67,3,4,1,2,2.04,-1,818
59,1,0.22,3,4,1,2,0.3,-1,818
59,1,-0.11,5,4,2,2,2.7,-1,818
59,1,-0.17,6,4,1,2,-0.1,-1,818
59,1,0.09,5,4,2,2,0.43,-1,818
59,1,1.07,6,4,1,2,1.8,-1,818
59,1,-0.43,5,4,2,2,0.75,-1,818
59,1,-0.08,6,4,2,2,1.86,-1,818
59,1,-1.84,5,4,2,2,2.43,-1,818
59,1,0.19,6,4,2,2,0.16,-1,818
59,1,0.66,5,4,2,2,0.76,-1,818
59,1,0.61,6,5,2,2,1.09,-1,818
59,1,1.5,6,5,1,2,0.98,-1,818
59,1,-0.58,6,4,1,2,1.57,-1,818
59,1,1.79,7,1,1,2,0.95,-1,818
59,1,-0.32,4,4,1,2,0.91,-1,818
59,1,0.91,6,5,1,2,2.24,-1,818
59,1,-0.94,5,4,2,2,2.23,-1,818
59,1,-0.32,5,8,2,2,0.78,-1,818
59,1,0.43,5,4,1,2,0,-1,818
59,1,-0.43,1,8,2,2,0.87,-1,818
59,1,0.12,5,4,1,2,2.43,-1,818
59,1,1.03,6,4,1,2,2.01,-1,818
59,1,-1.51,4,2,2,2,2.81,-1,818
59,1,0.46,5,4,2,2,0.11,-1,818
59,1,0.62,6,3,2,2,0.75,-1,818
59,1,-0.31,5,4,2,2,1.07,-1,818
59,1,2.15,6,5,1,2,1.45,-1,818
59,1,-0.2,5,4,2,2,0.72,-1,818
59,1,0.55,3,1,2,2,2.91,-1,818
59,1,1.28,7,5,2,2,1.42,-1,818
59,1,0.06,6,6,1,2,1.46,-1,818
59,1,-0.78,6,8,2,2,1.42,-1,818
59,1,-0.9,5,5,2,2,0.24,-1,818
59,1,0.43,6,5,2,2,2.17,-1,818
59,1,0.72,6,4,2,2,2.3,-1,818
59,1,-0.71,4,5,2,2,-1.58,-1,818
59,1,-0.76,4,4,2,2,0.5,-1,818
59,1,0.32,5,4,1,2,0.32,-1,818
59,1,0.26,6,4,1,2,1.72,-1,818
59,1,2.13,7,5,1,2,1.45,-1,818
59,1,1.37,7,5,2,2,0.34,-1,818
59,1,0.67,5,4,1,2,0.65,-1,818
59,1,0.41,6,5,2,2,2.04,-1,818
59,1,-0.05,6,6,2,2,2.44,-1,818
59,1,-1.4,5,5,1,2,0.58,-1,818
59,1,0.28,5,4,1,2,1.17,-1,818
59,1,0.98,5,4,1,2,0.54,-1,818
59,1,1.74,6,2,2,2,0.65,-1,818
59,1,1.1,6,4,1,2,-0.43,-1,818
58,1,-0.25,5,4,1,1,-1.09,-1,1732
58,1,0.98,6,8,1,1,0.87,-1,1732
58,1,-0.79,5,8,2,1,-2.37,-1,1732
58,1,-0.68,5,8,2,1,-2.31,-1,1732
58,1,0.01,5,4,1,1,-1.28,-1,1732
