"mkt_email","next_mnth_pv","age","tenure","vehicle","kids","clothes","computers","food","furniture","garden","jewelry","music","pets","sports","toys","electronics","beauty","books","games","home","movies","outdoors","shoes","tools","health"
0,216.77,60,4,0,0,2,0,7,1,0,0,1,0,0,0,0,4,2,0,4,1,0,2,0,1
0,228.99,27,2,1,0,1,3,2,0,2,0,1,1,3,0,1,0,1,1,0,0,0,0,0,0
0,184.59,40,7,1,1,1,0,2,1,1,0,1,1,2,0,1,1,0,0,4,0,0,1,0,2
1,159.5,43,6,0,1,1,1,5,2,1,1,1,0,2,1,2,0,3,1,0,1,1,1,0,1
0,191.98,65,0,1,3,0,1,4,0,1,0,1,0,3,1,2,2,1,1,2,0,0,2,0,0
0,199.45,68,2,0,4,4,1,7,1,1,0,0,1,2,0,0,1,1,1,2,2,1,1,0,2
0,193.37,66,3,0,0,1,0,2,1,1,2,1,3,0,0,4,0,1,0,2,1,1,3,1,2
0,156.58,54,1,0,0,1,1,4,0,1,0,0,1,2,2,1,0,0,2,3,2,3,1,1,0
1,59,69,3,2,1,1,4,3,1,0,0,0,0,2,0,1,4,2,1,0,0,3,1,2,3
1,203.68,46,1,1,0,3,2,1,0,1,0,0,1,1,1,1,2,1,1,1,1,0,0,0,1
0,221.87,49,5,0,0,2,1,1,1,0,1,2,0,0,1,3,1,2,2,2,0,1,1,0,0
0,176.14,36,5,0,2,5,3,1,1,0,2,1,0,1,0,2,0,1,1,2,3,1,1,0,2
0,168.45,37,6,1,0,2,1,4,3,0,0,1,0,3,0,1,2,1,3,0,0,0,1,0,3
1,155.05,19,5,0,0,0,1,4,1,0,0,0,0,1,2,5,3,3,0,3,1,0,1,0,0
1,197.02,45,8,0,0,4,3,0,3,0,1,3,0,1,1,2,1,0,0,3,0,0,3,0,0
0,125.64,65,3,0,2,0,5,2,0,0,0,1,1,1,0,3,2,2,1,1,0,4,4,0,1
1,206.94,18,0,0,0,4,2,5,0,1,1,3,0,2,1,3,1,0,2,4,1,1,3,1,0
1,132.91,22,4,1,0,3,0,1,2,0,1,0,0,1,1,4,2,0,3,1,1,0,2,0,2
0,139.02,27,6,0,0,1,3,3,1,1,0,1,0,1,1,2,4,2,0,0,3,1,2,2,1
1,200.42,60,3,0,0,3,1,4,0,2,0,0,0,0,1,0,2,3,1,0,2,0,0,0,0
0,143.74,58,8,1,1,1,0,4,0,1,0,0,2,0,2,2,1,0,0,2,2,2,4,2,0
0,253.92,70,7,1,0,6,3,1,0,2,1,0,1,1,2,1,2,0,2,2,3,1,0,0,0
1,206.83,43,5,0,0,1,1,5,0,1,2,2,0,0,0,3,2,0,3,2,0,0,1,0,1
0,112.08,22,4,2,2,1,2,4,1,1,1,1,2,4,0,3,0,1,0,0,2,1,1,0,0
0,220.71,53,3,0,2,1,2,3,0,2,1,0,1,2,1,3,1,2,0,1,0,1,1,0,0
0,87.93,59,4,1,1,2,0,1,0,0,2,0,1,1,0,0,2,1,0,1,1,1,2,0,1
0,163.04,25,5,0,1,1,2,7,3,0,1,0,1,0,1,1,2,2,1,2,1,2,1,0,0
1,247.48,39,6,0,1,0,3,8,1,0,1,2,1,1,1,3,3,0,1,0,0,0,3,1,0
1,135.23,30,3,0,2,2,0,4,0,3,1,2,1,2,1,1,2,1,0,1,1,3,3,1,4
0,152.79,21,2,0,1,2,0,4,0,0,0,1,1,1,2,3,1,2,3,4,3,2,1,0,2
0,157.5,39,10,0,1,4,2,3,2,0,1,0,1,1,1,2,3,1,0,1,0,2,3,0,1
0,178.12,22,5,0,0,1,2,4,0,2,0,1,0,0,0,2,0,0,1,1,1,1,1,0,1
0,149.91,30,2,0,1,3,0,1,0,1,1,1,2,0,2,2,2,2,1,1,1,0,0,0,0
0,169.31,21,6,0,3,4,2,2,0,0,3,1,2,0,1,2,0,0,0,3,1,1,2,0,0
0,176.02,54,4,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,2,0,1,0,0,2
1,160.91,34,6,0,1,4,0,4,1,3,2,2,0,2,1,2,0,2,0,1,2,0,3,0,0
1,277.79,23,4,0,1,1,4,3,0,0,0,0,2,0,0,5,3,0,1,1,2,1,0,1,1
1,147.32,22,4,1,1,2,1,2,1,1,1,1,0,1,2,2,1,1,1,4,2,0,0,1,1
1,68.92,66,4,0,1,2,1,6,1,2,0,1,1,0,1,4,5,1,1,2,1,0,3,0,1
1,242.96,59,5,0,0,3,0,3,1,0,2,0,0,3,1,4,3,1,3,2,2,0,1,0,1
1,175.48,62,2,0,1,2,2,3,1,1,0,0,1,0,0,0,0,1,1,1,0,1,3,0,0
1,281.63,71,2,0,0,1,2,0,0,2,0,0,0,1,0,1,1,4,1,4,1,1,2,0,0
0,224.97,24,4,0,0,2,0,3,0,2,0,2,1,1,0,1,1,1,0,0,1,1,1,0,2
0,128.65,23,4,0,0,3,1,3,0,0,0,2,1,2,1,2,3,0,0,1,0,0,2,0,1
1,147.22,61,3,0,1,0,3,2,0,2,1,0,0,0,1,4,0,0,0,1,1,0,1,1,3
1,194.71,60,5,1,0,1,3,6,0,1,0,3,1,1,1,1,1,1,0,2,3,1,2,0,3
1,206.47,19,1,1,1,0,0,1,1,0,0,0,0,1,3,2,2,0,1,0,0,0,0,0,3
1,183.66,60,0,1,0,3,1,5,0,0,1,1,1,0,3,1,2,1,0,0,1,0,2,3,0
0,193.76,57,9,2,0,2,1,2,0,1,1,0,1,2,0,5,2,2,0,4,0,0,0,2,0
0,172.61,52,5,0,0,1,1,2,2,1,0,0,1,0,1,4,4,2,0,1,0,1,2,2,0
1,143.62,44,3,1,1,2,2,2,1,0,0,1,1,2,0,2,4,0,1,2,0,2,1,0,1
0,169.9,26,3,0,0,0,1,6,1,1,1,0,1,3,0,1,2,3,1,0,1,0,1,0,1
0,192.74,18,6,0,0,3,1,3,0,1,0,3,0,1,0,3,1,1,0,2,0,1,0,1,2
1,177.11,42,3,0,0,2,1,6,0,0,0,1,1,0,0,2,2,1,1,1,0,1,2,1,2
1,120.76,45,4,1,2,1,0,3,0,0,1,1,2,0,1,5,1,3,1,1,0,1,1,0,1
1,169.38,39,3,0,2,2,1,5,0,1,0,1,0,1,2,3,4,2,1,5,0,1,1,1,1
0,216.62,43,3,0,0,3,0,8,1,0,0,0,1,1,0,3,5,3,0,1,0,0,1,0,0
1,213.57,57,6,0,2,3,1,7,0,2,0,2,2,1,2,4,3,0,1,1,3,0,0,0,2
0,53.12,21,4,0,2,2,2,4,1,0,0,2,0,3,2,0,0,0,4,2,3,1,0,0,2
1,285.57,37,7,0,0,3,3,5,1,2,0,1,1,0,0,4,0,1,1,1,1,0,2,0,2
1,106.55,61,1,0,2,2,0,4,0,0,1,2,1,2,3,1,0,0,0,3,1,0,0,2,1
0,182.02,63,4,0,2,4,1,1,0,2,0,0,0,1,0,1,3,1,0,2,0,1,3,1,1
0,208.3,31,3,0,2,3,2,0,0,1,1,1,3,3,2,5,1,1,0,1,1,2,1,0,2
1,225.12,37,1,0,2,2,1,7,0,0,0,2,0,3,1,1,2,1,0,2,1,0,2,1,0
0,235.81,64,6,0,0,2,3,1,2,0,0,1,0,0,0,6,1,1,1,0,0,2,0,2,0
0,240.37,64,4,0,2,3,0,3,1,0,0,1,1,2,1,3,1,1,2,1,1,1,3,1,0
1,132.04,34,1,1,1,1,0,5,1,1,0,0,0,1,0,3,0,1,0,4,0,3,0,2,0
0,164.23,26,3,0,2,1,3,3,0,1,0,2,0,0,2,1,3,2,0,2,0,0,2,0,1
0,260.93,56,1,0,1,1,1,4,2,0,0,0,3,2,2,4,2,1,0,4,0,0,1,1,0
0,164.97,24,7,0,1,2,0,3,0,1,2,0,1,2,0,5,1,1,0,2,0,0,3,0,0
0,134.67,20,10,0,0,1,0,6,1,1,1,0,1,0,0,2,0,2,2,2,2,3,0,0,0
0,195.98,72,2,0,0,2,2,2,1,1,0,1,0,0,1,2,1,0,2,1,1,0,3,0,3
0,230.58,20,4,0,0,1,0,5,2,1,0,0,1,0,2,2,1,0,0,3,1,0,2,1,1
0,158.87,36,5,0,1,2,1,1,0,0,1,1,2,2,1,1,0,2,2,2,0,0,2,0,1
0,234.17,67,11,1,0,0,3,1,0,0,0,0,1,0,0,1,4,1,1,3,0,0,1,0,1
0,19.56,51,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,1,0,0,2,1,0,0,1
1,187.17,33,3,0,1,0,1,3,0,0,0,0,0,2,0,1,1,1,0,1,0,2,1,1,1
0,198.77,58,1,1,1,0,1,1,1,2,0,1,1,1,1,0,4,0,0,2,0,1,0,0,1
1,258.77,63,3,0,0,6,3,3,1,1,0,1,0,1,0,1,0,2,0,1,0,0,2,2,1
1,196.38,35,3,0,2,3,0,5,0,0,0,0,0,4,0,1,2,3,1,3,0,0,0,0,1
0,140.13,45,2,0,0,3,0,1,0,2,0,1,0,1,1,2,2,1,0,1,0,0,1,0,1
0,139.65,56,9,0,1,3,2,1,0,1,0,0,1,2,1,4,2,1,1,1,2,0,0,0,1
0,191.77,53,5,0,0,2,5,4,0,1,0,0,0,1,2,4,1,0,2,1,2,0,0,0,1
1,221.4,53,10,1,1,2,0,4,2,0,1,1,1,0,0,2,0,2,1,2,0,0,0,1,1
1,162.58,71,6,0,4,0,1,4,1,1,0,0,0,2,1,1,0,0,0,1,1,1,2,0,1
1,112.26,40,1,0,2,3,0,3,0,1,0,1,2,1,1,1,2,1,1,0,1,1,2,1,0
0,171.9,24,2,0,1,3,1,8,0,1,1,2,1,0,1,3,2,0,1,2,1,1,1,0,3
1,218.39,46,5,0,0,7,4,4,0,1,0,1,0,0,1,4,0,2,0,0,1,0,0,1,1
0,118.48,30,3,0,0,3,2,3,0,0,0,2,0,1,0,3,0,1,1,3,0,0,2,2,2
0,108.18,44,5,0,3,6,3,3,1,0,1,0,0,3,0,3,1,1,1,2,3,0,2,0,0
1,194.64,38,6,0,0,1,1,7,0,0,0,0,0,4,0,0,0,0,0,2,0,2,1,0,1
1,189.87,71,5,1,0,2,0,2,1,0,0,1,0,0,0,1,2,0,0,2,1,0,0,0,1
0,207.11,39,4,0,1,1,2,1,0,1,0,0,1,1,2,1,2,0,2,1,1,0,2,0,0
1,222.1,30,2,1,0,1,0,2,0,0,0,1,1,0,0,3,2,1,1,0,3,1,0,0,2
1,245.61,52,1,0,1,1,3,3,1,3,0,2,0,3,2,1,0,0,2,1,2,0,1,1,2
0,126.07,25,5,0,0,2,0,2,1,0,0,0,0,2,1,3,4,1,1,0,0,0,2,0,1
1,247.39,70,6,1,2,2,5,5,0,1,0,2,0,0,1,7,1,0,4,1,0,2,0,0,0
0,136.39,46,4,0,2,0,4,1,0,0,0,1,0,2,0,2,1,2,4,3,0,1,1,0,1
0,169.85,27,6,0,1,4,0,1,1,1,0,0,1,0,0,2,3,1,1,2,2,0,2,0,2
0,166.68,52,10,1,2,2,1,1,0,1,0,2,1,2,1,5,0,1,2,0,0,3,0,1,1
0,165.55,71,9,0,1,3,3,3,0,1,1,1,0,1,1,2,3,3,1,2,0,1,0,2,1
1,148.49,54,3,0,0,2,0,1,0,0,1,1,1,5,0,6,0,2,0,1,0,3,1,0,0
0,137.09,41,5,1,1,2,0,2,0,1,1,1,1,2,1,2,3,1,1,2,0,4,1,0,3
0,217.3,35,2,0,1,0,2,5,1,0,2,2,0,0,0,1,0,1,3,3,1,0,1,0,4
1,170.88,63,6,0,0,2,2,3,0,0,1,1,1,0,1,1,0,1,0,2,1,0,1,0,5
1,283.04,26,4,0,2,2,2,6,0,0,1,1,0,1,0,4,1,1,1,1,3,0,2,1,0
0,205.92,28,5,0,0,0,0,3,2,0,0,0,0,0,2,2,3,1,0,0,0,0,0,1,0
0,134.78,66,2,2,0,3,2,2,0,1,0,0,1,0,0,2,4,0,2,1,3,0,0,1,0
1,244.92,35,7,1,0,1,1,5,0,0,0,0,0,2,1,1,4,0,1,1,0,0,0,2,0
0,229.53,38,4,0,1,2,1,2,2,2,0,2,2,1,0,1,3,2,1,0,1,2,1,2,0
0,255.67,60,3,1,2,3,1,2,0,0,1,0,0,0,1,3,0,3,3,1,0,0,0,0,0
1,133.57,28,4,0,0,1,0,4,1,1,0,2,0,2,1,1,2,0,0,2,1,1,1,0,1
0,143.51,19,4,1,1,1,2,3,0,1,0,0,0,1,0,4,1,1,0,0,0,1,0,2,0
0,190.17,40,8,0,1,3,2,4,0,2,0,3,1,2,1,1,0,4,0,3,2,1,1,0,2
0,128.36,44,1,0,0,2,3,5,0,0,0,0,0,3,2,0,2,5,0,2,0,0,3,0,0
0,173.39,41,10,0,0,0,1,6,0,0,1,0,0,2,0,5,1,4,1,1,1,4,2,0,0
1,207.76,37,2,0,1,1,4,3,1,0,0,1,0,1,0,5,0,1,2,1,0,1,3,1,0
1,162.85,65,4,0,2,2,3,2,2,0,1,1,1,0,1,1,1,1,3,2,0,2,0,1,0
0,128.57,43,0,0,0,3,3,3,0,2,0,0,1,2,0,1,0,1,2,0,1,0,0,0,1
0,133.59,47,2,0,0,2,1,1,0,1,0,0,1,1,0,3,3,0,0,2,2,2,3,0,1
0,208.84,70,6,0,1,3,2,4,1,2,0,1,0,1,1,2,3,1,2,0,1,1,0,0,0
1,172.02,60,5,0,0,2,1,2,0,1,0,1,1,1,2,4,1,0,0,0,1,0,2,0,1
1,207.48,29,5,0,0,2,1,4,1,1,1,3,1,0,2,2,4,4,3,0,2,3,0,0,1
1,59.58,35,3,0,2,0,2,2,0,0,1,0,0,2,0,1,2,2,0,0,3,0,0,0,0
1,199.14,70,0,1,0,5,4,1,2,0,1,0,0,2,0,3,3,3,0,0,3,0,1,1,1
0,207.81,50,1,0,3,3,1,4,0,1,0,2,1,0,0,2,1,1,0,2,2,0,3,0,1
0,50.61,59,3,0,1,1,3,1,0,2,0,0,0,1,0,3,1,0,2,0,0,0,1,0,0
0,141.23,38,6,0,1,2,2,4,2,1,1,2,2,3,1,2,1,1,5,0,1,2,1,1,3
0,169.02,60,6,0,1,1,3,7,1,0,1,2,0,1,1,2,1,1,0,0,1,0,1,0,4
1,152,47,3,0,3,2,1,1,2,2,1,1,0,0,1,2,2,0,0,1,0,0,1,1,0
0,216.09,67,4,0,1,0,1,4,2,0,1,0,0,0,3,2,1,1,1,0,1,1,2,1,1
0,152.76,28,4,0,0,1,1,3,0,0,1,0,3,1,2,1,1,2,0,1,0,0,2,0,3
1,151.21,33,4,0,0,3,4,5,1,0,1,0,0,2,0,3,1,0,0,2,1,3,2,0,1
1,181.17,23,8,0,1,0,4,2,2,2,1,1,0,2,2,0,6,0,2,2,1,1,1,0,0
1,96.5,29,2,2,0,1,0,3,1,0,1,0,0,1,0,3,3,1,1,1,1,2,2,1,0
0,170.41,71,3,0,1,3,0,2,0,0,0,2,1,0,0,1,1,2,0,1,0,0,1,0,2
1,193.16,34,4,0,1,3,0,0,0,1,0,3,1,2,0,0,0,0,2,3,3,0,3,1,1
0,222.54,57,1,1,3,1,2,3,0,0,1,1,0,1,0,3,0,0,1,3,0,2,0,0,1
0,120.53,60,2,0,1,1,1,4,2,0,1,1,1,1,0,3,1,0,1,2,4,1,1,0,2
1,132.06,24,5,1,0,0,2,2,0,2,0,2,3,1,1,0,2,2,0,1,3,0,2,0,2
0,154.96,31,5,0,1,3,0,3,0,0,0,1,0,2,0,2,1,2,0,1,0,1,0,2,1
1,127.63,33,7,0,4,5,3,1,0,0,0,1,1,2,0,2,1,2,2,3,3,0,3,0,1
0,169.48,23,3,0,1,2,0,1,2,0,0,1,0,1,0,1,2,0,1,4,0,1,5,1,1
0,126.71,24,8,0,1,3,1,1,0,1,0,1,0,2,3,3,2,1,0,2,0,1,1,0,1
0,160.1,72,2,0,0,2,0,2,1,0,0,0,0,2,2,1,0,3,0,2,1,0,4,0,2
0,150.23,71,0,0,1,2,1,4,0,0,0,1,1,1,2,2,2,2,2,2,1,0,0,0,1
1,214.31,25,0,0,0,2,1,6,1,0,1,1,2,1,3,0,1,2,2,3,3,1,0,0,0
0,202,67,7,1,0,4,0,0,0,0,0,1,2,2,0,1,3,2,0,2,1,1,2,0,0
1,186.56,49,5,0,0,1,1,2,0,1,0,1,0,1,0,3,0,1,2,1,2,0,3,1,2
0,181.69,39,4,1,0,0,2,4,0,0,1,0,1,1,0,2,2,1,0,1,2,0,0,0,2
0,243.36,42,3,0,0,1,4,3,0,0,0,2,3,0,0,0,2,1,1,0,2,1,1,0,0
1,206.08,56,8,0,1,3,2,0,2,0,0,1,0,3,0,1,4,1,0,0,1,0,2,0,3
0,124.23,22,7,0,1,0,2,3,0,1,1,1,1,0,0,2,1,1,1,2,1,1,2,2,1
1,155.17,36,1,1,0,2,2,5,0,0,1,0,1,0,1,4,1,4,1,1,1,2,2,1,1
0,210.58,55,1,0,1,3,1,5,1,0,0,2,1,1,1,6,1,0,0,2,0,1,0,1,1
1,44.81,35,7,0,1,2,1,2,0,1,0,0,0,1,1,3,2,0,3,1,1,4,1,1,1
0,171.44,63,5,0,0,3,1,2,1,0,0,2,1,0,1,6,1,0,3,0,1,0,2,0,1
0,177.56,30,3,1,2,3,1,3,0,1,0,2,1,0,0,0,1,0,0,3,1,1,0,1,1
1,230.16,45,5,1,0,2,3,2,0,1,0,1,0,1,2,0,2,1,0,2,1,0,1,0,2
1,125.85,33,0,0,1,2,0,4,1,0,0,1,0,4,0,0,1,3,0,0,1,0,3,0,0
0,174.61,28,2,0,0,0,0,6,0,0,0,1,0,0,1,2,0,3,1,4,0,3,1,1,2
1,200.08,69,5,0,1,2,2,2,0,3,0,2,0,0,1,3,0,3,6,3,0,0,1,0,1
1,157.63,35,4,1,1,1,0,4,0,2,1,0,0,1,1,1,1,1,0,2,1,0,1,0,1
1,204.01,44,1,1,1,1,1,7,0,1,1,1,0,1,0,2,2,1,2,2,0,0,1,0,2
0,125.67,20,7,0,0,2,1,0,0,0,0,0,0,3,0,1,1,1,0,0,1,1,0,1,3
0,142.63,48,7,1,0,2,2,2,0,1,0,2,0,1,1,0,1,0,3,2,0,0,2,0,2
0,153.91,53,2,0,2,2,1,8,1,1,1,1,0,0,0,2,3,0,1,2,0,1,1,1,1
1,136.44,50,4,0,1,0,1,1,0,2,0,1,0,1,1,0,1,2,1,2,0,0,1,1,0
1,207.21,35,6,1,0,2,2,0,0,0,0,2,0,0,3,2,2,2,3,0,2,1,0,1,0
1,95.99,66,6,1,1,2,0,4,0,1,0,1,1,2,0,2,1,3,2,2,0,1,2,0,1
0,101.5,52,3,0,0,2,3,4,2,0,1,0,1,3,1,4,0,0,1,0,0,1,0,1,2
0,198.79,34,2,0,2,2,2,1,0,0,1,3,0,1,0,0,0,1,2,2,0,1,2,1,2
1,198.51,39,5,1,0,2,0,4,0,0,1,1,1,1,0,1,3,3,0,2,0,1,0,0,2
0,31.93,27,0,0,1,1,0,3,0,0,0,0,0,0,2,2,1,2,0,1,2,1,0,0,0
1,169.3,65,2,1,0,4,0,2,0,0,1,0,1,2,1,0,1,2,0,1,1,0,1,1,1
1,192.04,69,6,0,0,1,2,0,0,0,2,1,1,2,1,1,0,1,3,1,2,2,1,3,1
1,157.29,48,0,0,1,1,4,3,1,1,1,1,1,4,1,1,0,1,1,2,5,1,5,0,0
0,214.43,36,1,0,2,2,1,3,1,1,0,0,0,1,2,3,3,3,0,2,4,2,1,0,0
0,137.93,72,3,0,2,2,0,5,0,1,0,1,0,0,0,1,2,1,0,2,1,0,0,1,0
0,92.69,31,3,0,0,2,0,1,1,0,0,2,0,2,0,1,1,0,3,0,0,0,0,0,1
0,168.83,51,0,0,1,3,0,5,0,0,0,0,2,0,0,1,2,2,0,2,0,1,1,1,1
0,171.05,24,5,0,0,2,1,1,1,1,0,3,1,1,0,3,1,1,1,3,0,1,4,0,0
0,218.63,44,1,1,2,1,2,1,1,0,0,1,0,0,2,1,2,2,2,0,0,0,0,0,2
0,171.25,23,4,1,0,2,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0
1,180.4,27,4,0,2,1,2,4,0,0,1,0,0,5,0,2,3,2,1,2,1,0,1,1,0
1,205.02,33,6,1,2,3,1,5,1,2,0,1,0,0,2,1,1,1,2,1,1,1,2,3,0
1,110.85,50,4,0,0,4,0,4,0,1,0,3,0,1,1,1,2,0,0,1,1,1,1,1,0
0,151.95,58,4,0,1,2,1,3,0,2,0,1,0,1,1,3,1,3,0,1,1,2,2,1,2
1,249.6,27,8,0,1,2,3,2,2,1,1,1,0,2,0,2,0,2,1,3,1,0,0,1,0
1,168.06,65,5,2,2,3,1,5,0,0,0,2,0,2,1,0,2,0,2,1,1,0,1,0,1
1,191.01,56,6,0,2,2,1,5,2,1,1,0,1,1,1,0,2,1,1,1,2,0,0,0,1
1,119.5,59,5,0,1,0,2,4,0,1,0,1,1,3,0,3,1,0,1,2,0,1,1,2,0
0,186.08,26,5,1,0,0,1,2,0,1,1,1,0,0,1,2,3,3,0,1,0,0,2,1,1
0,229.8,37,7,0,0,1,1,2,0,2,0,2,2,1,1,3,1,0,0,1,1,0,0,1,1
1,169.6,54,4,0,0,1,1,1,0,0,1,2,0,0,0,1,0,1,0,1,2,1,2,0,0
1,220.02,46,5,0,5,6,1,6,0,1,1,1,0,3,1,1,1,0,2,0,2,0,2,0,0
0,235.84,37,9,1,0,2,1,7,0,0,0,1,0,0,3,2,2,1,1,1,1,1,2,0,1
1,163.21,31,3,0,0,2,3,3,0,0,0,2,1,1,0,3,2,0,3,1,1,0,0,0,0
0,228.26,21,7,0,0,2,1,2,0,1,0,0,3,0,2,2,3,3,0,1,1,1,2,2,0
1,93.13,31,2,0,0,3,1,0,2,1,0,0,1,4,2,2,2,1,1,3,1,1,0,0,1
0,181.82,66,8,1,0,3,2,4,0,1,0,1,1,0,1,3,1,0,0,2,0,0,3,1,2
0,131.71,62,2,0,2,6,1,4,0,0,0,0,1,1,0,3,3,4,1,2,1,0,1,0,2
0,156.02,58,2,0,1,3,0,2,2,1,0,2,0,1,0,2,1,1,2,3,1,1,2,0,0
0,280.93,26,7,0,0,2,2,5,0,2,0,0,1,2,1,0,2,1,0,1,3,1,3,0,1
1,261.43,25,6,0,1,1,1,0,0,1,0,0,0,0,1,4,3,1,2,2,2,1,1,0,1
1,221.92,71,5,0,1,2,2,1,0,0,1,4,3,0,2,0,3,0,0,1,1,1,0,1,0
0,133.56,42,5,0,0,2,0,3,0,0,0,3,1,0,1,3,4,0,1,0,2,0,0,0,2
0,107.77,43,5,0,0,2,0,1,0,0,0,1,0,1,1,1,1,4,0,1,0,2,1,0,1
0,152.53,27,9,0,1,3,0,3,0,1,0,1,1,1,0,4,1,0,3,0,2,0,1,0,1
0,254.36,50,0,0,1,4,1,1,0,0,1,2,0,0,0,1,0,3,2,0,1,1,2,0,0
0,210.75,33,2,1,1,2,0,2,0,0,0,0,0,0,0,3,2,0,0,6,1,1,2,1,0
0,160.07,30,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,2,1,1,2,0,0
0,219.18,55,6,0,1,3,0,3,2,0,0,0,1,2,0,1,1,2,1,1,0,0,3,0,2
0,183.77,33,3,0,0,1,1,2,0,0,1,0,0,0,0,2,1,1,0,2,0,0,1,0,1
0,238.62,62,4,0,1,6,2,5,1,2,0,2,0,3,0,1,4,1,1,2,3,1,0,1,1
1,106.74,23,8,1,0,1,1,1,1,0,1,0,0,3,1,2,0,2,0,1,1,0,1,1,2
0,165.95,62,3,0,1,0,2,5,1,1,0,1,1,2,0,3,0,3,1,1,1,1,1,1,1
1,235.16,41,9,0,1,3,4,1,0,1,0,2,1,0,1,5,0,2,1,1,2,0,2,2,0
1,176.36,59,0,0,0,1,2,1,1,0,0,2,0,1,0,4,3,3,0,2,2,1,1,2,1
0,107.28,54,7,1,1,1,0,0,0,1,0,2,0,0,0,4,2,1,1,1,1,1,2,0,1
0,160.91,42,5,0,1,3,2,4,1,0,0,0,0,1,0,0,1,2,0,3,0,2,0,0,1
1,224.4,52,3,0,0,5,1,6,1,1,1,2,0,0,0,0,1,1,1,2,0,1,0,0,0
0,205.21,18,4,0,0,5,0,5,0,0,0,0,0,0,0,0,2,3,1,1,1,0,0,1,0
1,200.72,30,7,2,0,1,2,2,1,1,0,1,0,3,0,0,2,2,2,1,3,2,0,1,0
0,181.65,56,8,0,2,1,1,2,1,0,1,0,0,2,1,1,0,3,0,2,0,1,4,2,1
0,163.52,30,0,0,1,2,0,2,0,0,0,1,1,2,0,0,2,3,1,3,0,1,1,0,0
0,46.2,62,13,0,0,1,4,1,0,0,1,0,2,2,0,4,4,1,2,4,1,0,1,0,0
1,95.06,35,10,0,2,2,0,3,0,2,1,1,0,1,0,0,0,1,0,1,2,0,1,0,0
0,166.94,55,3,1,2,0,3,2,0,2,1,0,1,0,1,1,3,0,1,0,0,1,2,0,0
1,195.47,68,4,1,1,1,3,3,0,0,0,1,0,1,1,1,3,2,0,2,0,1,0,0,2
0,169.89,24,2,0,2,2,1,3,1,1,0,0,2,1,1,1,1,2,2,0,2,1,1,1,1
1,141.37,25,4,0,1,2,0,3,0,0,0,1,1,3,1,1,0,1,0,2,1,0,0,1,1
1,133.05,55,6,0,0,1,5,5,0,0,0,1,0,1,3,3,4,1,2,1,1,1,0,1,2
1,182.75,41,4,0,2,4,0,1,0,1,0,0,2,1,2,3,1,1,0,0,3,1,2,0,0
1,287.01,63,4,1,0,0,0,2,1,2,0,3,0,0,0,4,0,1,0,1,1,0,0,2,0
1,228.12,70,8,0,0,3,3,3,0,0,0,1,0,2,0,2,1,0,3,0,1,2,2,0,0
0,129.21,22,0,1,1,1,3,2,1,2,0,0,1,3,2,7,0,1,0,1,1,0,1,0,3
0,174.93,43,3,0,2,3,4,5,0,0,1,0,1,0,1,3,0,3,5,0,1,3,3,0,0
1,164.41,56,4,0,2,1,1,1,0,0,0,0,0,1,0,0,1,1,0,4,0,0,0,0,0
1,191.3,23,2,0,1,2,2,2,1,0,1,0,1,1,2,4,1,2,1,0,0,1,3,0,2
0,146.14,72,7,1,1,1,2,3,1,0,1,2,2,0,1,2,3,0,0,2,0,0,2,0,1
0,236.59,32,3,0,0,1,1,2,0,1,0,3,1,2,0,1,2,1,2,3,1,0,0,0,0
1,154.97,21,3,0,1,1,0,3,0,1,0,3,0,0,0,0,0,2,1,2,1,0,2,0,2
1,167.22,55,7,0,1,2,1,1,0,0,0,1,0,0,1,3,2,1,1,0,1,1,0,2,2
1,207.22,60,6,1,1,4,1,3,0,2,0,0,1,1,0,3,0,1,0,1,2,0,1,0,0
1,172.6,37,4,0,1,1,2,3,0,0,0,0,0,0,1,2,0,2,0,0,1,0,1,1,1
0,185.4,38,3,0,0,0,1,0,0,0,0,0,0,5,0,4,3,0,2,2,0,1,2,0,0
1,146.17,34,0,0,2,2,1,3,1,1,0,0,1,0,1,2,0,4,0,1,0,2,0,0,0
0,117.37,22,2,2,0,3,1,2,0,0,0,0,0,2,0,4,4,4,1,1,0,1,2,0,0
0,138.77,38,10,0,0,1,2,2,0,0,0,1,1,3,0,3,5,3,0,2,1,0,3,1,2
1,163.99,28,4,1,0,1,0,3,0,1,0,4,0,0,1,1,0,1,1,2,0,2,0,1,1
0,261.94,47,6,0,1,7,3,2,0,0,1,2,1,2,2,0,1,0,0,2,2,1,1,1,0
0,221.66,45,4,0,0,1,4,3,2,2,1,4,0,0,0,3,1,2,0,0,2,0,2,0,1
0,97.61,69,6,0,1,3,1,5,1,0,0,3,0,1,0,1,0,0,0,1,1,0,2,0,3
0,129.78,36,4,0,0,1,0,2,0,0,0,1,0,2,0,4,1,0,0,4,0,0,0,0,1
1,225.87,43,7,1,1,4,0,3,0,0,0,1,0,2,1,2,1,1,0,3,0,1,1,0,1
0,238.52,22,3,0,0,3,2,2,0,1,0,2,2,1,0,0,4,1,0,3,1,4,1,0,0
