"customer_id","free_shipping","customer_type","order_total","visit_duration","purchase"
"C90825","no","returning",22.08,8.1,TRUE
"C35193","no","new",34.48,9.2,TRUE
"C84333","no","returning",0,4.7,FALSE
"C51900","no","new",0,8.8,FALSE
"C52909","no","new",38.97,10.8,TRUE
"C49814","no","returning",40.05,2.6,TRUE
"C44518","no","returning",32.65,12.4,TRUE
"C19977","no","new",18.62,11.9,TRUE
"C78318","no","new",0,12.7,FALSE
"C98435","no","new",0,14.9,FALSE
"C76047","no","new",53.79,15.4,TRUE
"C33003","no","returning",48.74,8.4,TRUE
"C21927","no","new",43.4,14.9,TRUE
"C76944","no","new",34.62,9.3,TRUE
"C99695","no","returning",42.42,7.9,TRUE
"C87180","no","returning",37.68,15.6,TRUE
"C61433","no","new",13.55,11.7,TRUE
"C76665","no","new",22.23,12.3,TRUE
"C18147","no","returning",0,1.2,FALSE
"C68692","no","returning",40.4,13.3,TRUE
"C25755","no","returning",28.81,12,TRUE
"C21966","no","returning",39.39,1.5,TRUE
"C28981","no","new",0,4.9,FALSE
"C17580","no","returning",27.69,3.6,TRUE
"C99840","no","returning",0,11.6,FALSE
"C24750","no","returning",57.95,8.4,TRUE
"C77253","no","new",7.83,11.4,TRUE
"C32487","no","returning",42.65,7.8,TRUE
"C43636","no","new",0,17.8,FALSE
"C37524","no","new",0,5.2,FALSE
"C35822","no","new",0,8.8,FALSE
"C25711","no","new",0,7.7,FALSE
"C45188","no","returning",0,1.1,FALSE
"C93982","no","new",14.56,6.1,TRUE
"C35817","no","new",0,11.8,FALSE
"C43475","no","new",0,3.1,FALSE
"C14859","no","returning",55.23,18.4,TRUE
"C17962","no","returning",62.31,18.5,TRUE
"C24310","no","new",41.14,19.7,TRUE
"C15990","no","returning",67.6,9.8,TRUE
"C91607","no","new",0,9.4,FALSE
"C22489","no","new",0,14.8,FALSE
"C15894","no","new",24.37,8,TRUE
"C89544","no","new",0,6.7,TRUE
"C84278","no","returning",0,19.4,FALSE
"C58276","no","returning",0,8.6,FALSE
"C42702","no","new",0,6.2,FALSE
"C49575","no","new",49.4,10.8,TRUE
"C23636","no","returning",7.7,5.2,TRUE
"C78352","no","returning",0,6.5,FALSE
"C80945","no","returning",0,11.8,FALSE
"C46904","no","new",26.32,16.1,TRUE
"C52429","no","returning",0,3.7,FALSE
"C18414","no","returning",64.02,16.1,TRUE
"C18878","no","new",0,6.1,FALSE
"C82518","no","returning",0,9.6,FALSE
"C29317","no","new",0,14.3,FALSE
"C76824","no","returning",35.35,16.9,TRUE
"C44584","no","new",0,15.7,FALSE
"C30009","no","new",0,17,FALSE
"C80698","no","returning",14.32,14.1,TRUE
"C32800","no","new",0,10.4,FALSE
"C54574","no","new",0,6.8,FALSE
"C73009","no","returning",0,6,FALSE
"C81907","no","returning",29.08,3,TRUE
"C94155","no","new",0,4,FALSE
"C97037","no","returning",44.61,11,TRUE
"C11576","no","returning",0,9.7,FALSE
"C28336","no","returning",0,7.5,FALSE
"C82353","no","returning",5.95,6.6,TRUE
"C48637","no","new",0,9.9,FALSE
"C12696","no","new",0,10.8,FALSE
"C31206","no","new",0,9.8,FALSE
"C25389","no","new",0,18.3,FALSE
"C36910","no","new",0,11.2,FALSE
"C64048","no","returning",0,10.8,FALSE
"C78923","no","returning",0,7.7,FALSE
"C92078","no","new",32.24,6.3,TRUE
"C73171","no","returning",0,13.5,FALSE
"C44689","no","returning",61.83,16.3,TRUE
"C75757","no","returning",0,7.6,FALSE
"C26744","no","returning",36.91,8,TRUE
"C20321","no","new",0,7.7,FALSE
"C52751","no","new",0,3.9,FALSE
"C86816","no","returning",28.13,9.9,TRUE
"C24051","no","returning",50.66,2.5,TRUE
"C27904","no","new",0,5.9,FALSE
"C18826","no","new",0,15.6,FALSE
"C80180","no","new",19.48,13.8,TRUE
"C96631","no","returning",21.17,4.7,TRUE
"C22847","no","new",49.88,5.6,TRUE
"C85382","no","returning",0,6.6,FALSE
"C90182","no","new",50.78,15.4,TRUE
"C82607","no","new",0,4.9,FALSE
"C81489","no","new",0,8.2,FALSE
"C24694","no","returning",44.19,17.5,TRUE
"C30007","no","returning",18.88,4,TRUE
"C80965","no","new",35.94,12.1,TRUE
"C19712","no","returning",0,12.4,FALSE
"C61948","no","new",0,6.9,FALSE
"C93655","no","returning",0,13.7,FALSE
"C98922","no","returning",57.46,7.9,TRUE
"C32641","no","new",0,7.2,FALSE
"C96145","no","returning",0,10.8,FALSE
"C72082","no","returning",24.76,8.9,TRUE
"C20177","no","returning",42.5,16.6,TRUE
"C54667","no","new",0,8.6,FALSE
"C59696","no","returning",92.15,21.2,TRUE
"C86425","no","new",0,14.9,FALSE
"C95384","no","returning",39.46,2.7,TRUE
"C44270","no","returning",0,11,FALSE
"C70519","no","new",0,12.7,FALSE
"C62780","no","returning",0,18.3,FALSE
"C29210","no","new",0,8.5,FALSE
"C25103","no","new",0,11.3,FALSE
"C54173","no","returning",57.84,14.6,TRUE
"C64266","no","new",0,9.6,FALSE
"C24906","no","new",17.14,10.8,TRUE
"C43092","no","new",0,8.3,FALSE
"C88679","no","returning",43.16,8.5,TRUE
"C31107","no","new",0,7.6,FALSE
"C79274","no","returning",35.12,15.4,TRUE
"C64311","no","new",0,4.9,FALSE
"C31110","no","returning",35.46,4.9,TRUE
"C63788","no","new",0,11,FALSE
"C82172","no","returning",0,12.1,FALSE
"C45765","no","returning",23.63,8,TRUE
"C47726","no","new",0,6.5,FALSE
"C35907","no","returning",0,5.5,FALSE
"C18257","no","returning",0,13.9,FALSE
"C37540","no","new",0,5.7,FALSE
"C26172","no","new",0,8.2,FALSE
"C38951","no","new",0,14.1,FALSE
"C36395","no","returning",0,11.3,FALSE
"C89800","no","new",0,13.6,FALSE
"C83206","no","new",0,6.6,FALSE
"C64214","no","returning",43.07,6.4,TRUE
"C59082","no","returning",0,9.8,FALSE
"C50217","no","new",35.12,3.9,TRUE
"C15895","no","returning",72.31,18.4,TRUE
"C26654","no","returning",65.04,15.3,TRUE
"C94970","no","returning",8.61,7,TRUE
"C38542","no","new",17.22,0.2,TRUE
"C85016","no","new",41.92,16.3,TRUE
"C37316","no","new",0,15.4,FALSE
"C90073","no","returning",0,8.3,FALSE
"C30717","no","new",0,7.5,FALSE
"C44879","no","returning",0,6.2,FALSE
"C72859","no","returning",15.64,5.2,TRUE
"C52665","no","returning",21.5,7.4,TRUE
"C54470","no","new",0,5.5,TRUE
"C55885","no","new",0,7.9,FALSE
"C56167","no","new",21.1,2.4,TRUE
"C34085","no","returning",0,7.8,FALSE
"C85803","no","returning",36.1,12.1,TRUE
"C32925","no","returning",32.34,6.2,TRUE
"C80582","no","new",16.14,1.8,TRUE
"C33484","no","returning",59.43,13,TRUE
"C86779","no","returning",69.88,15.2,TRUE
"C48504","no","new",0,9.5,FALSE
"C64725","no","returning",55.84,14.2,TRUE
"C56422","no","new",0,12.7,FALSE
"C16713","no","new",0,14.5,FALSE
"C29484","no","new",0,11.5,FALSE
"C95773","no","returning",43.82,6.1,TRUE
"C82185","no","new",0,12.2,FALSE
"C22393","no","returning",35.24,5.3,TRUE
"C47479","no","returning",0,12.7,FALSE
"C19206","no","returning",56.62,13.3,TRUE
"C87240","no","returning",0,9.3,FALSE
"C31516","no","new",26.56,10.7,TRUE
"C52382","no","returning",0,11.3,FALSE
"C27463","no","new",0,7.2,FALSE
"C55713","no","returning",0,4.3,FALSE
"C54566","no","new",23.09,6.5,TRUE
"C91575","no","new",0,12.8,FALSE
"C28073","no","new",0,11,FALSE
"C78915","no","returning",51.88,8.3,TRUE
"C26390","no","new",0,0.6,FALSE
"C43010","no","new",25.71,9.3,TRUE
"C76544","no","new",0,14,FALSE
"C63939","no","returning",45.85,16.7,TRUE
"C73527","no","new",0,9.1,FALSE
"C26633","no","new",0,3.2,FALSE
"C88290","no","returning",35.86,7.7,TRUE
"C21933","no","returning",0,8.9,FALSE
"C29842","no","returning",0,13.4,FALSE
"C67394","no","new",0,16.4,FALSE
"C81473","no","returning",36.93,8.1,TRUE
"C48729","no","new",0,6.2,FALSE
"C93008","no","returning",46.52,16.2,TRUE
"C24152","no","new",0,8.7,FALSE
"C72260","no","new",0,4.1,FALSE
"C56999","no","returning",59.19,4,TRUE
"C77351","no","new",19.94,17.2,TRUE
"C42726","no","new",0,13.8,FALSE
"C63945","no","returning",50.1,10.2,TRUE
"C23966","no","new",0,7.1,FALSE
"C71322","no","new",0,9.2,FALSE
"C28421","no","returning",0,11.4,FALSE
"C52635","no","returning",0,9.7,FALSE
"C36116","no","new",24.78,22.9,TRUE
"C31273","no","returning",24.59,5.1,TRUE
"C27605","no","returning",29.5,6.9,TRUE
"C23652","no","new",0,10.9,FALSE
"C84695","no","returning",46.59,6.6,TRUE
"C89186","no","new",7.52,13.3,TRUE
"C79903","no","returning",15.38,3.9,TRUE
"C12460","no","returning",43.28,11.9,TRUE
"C21450","no","new",0,5.9,FALSE
"C20816","no","new",0,8.2,FALSE
"C68973","no","returning",0,15.2,FALSE
"C10096","no","returning",0,10,FALSE
"C67007","no","returning",0,13.8,FALSE
"C76975","no","new",0,1.7,FALSE
"C23038","no","returning",57.2,11.4,TRUE
"C95366","no","returning",56.36,9.8,TRUE
"C68685","no","new",0,18.4,FALSE
"C64744","no","new",0,16.8,FALSE
"C50206","no","new",0,10,FALSE
"C87444","no","returning",0,5,FALSE
"C47226","no","new",35.76,6.9,TRUE
"C10563","no","returning",0,10.7,FALSE
"C38805","no","returning",38.59,14.7,TRUE
"C19867","no","new",20.16,8.3,TRUE
"C72635","no","returning",0,8,FALSE
"C86353","no","new",0,3.8,FALSE
"C24997","no","returning",0,9.3,FALSE
"C81160","no","new",0,15.3,FALSE
"C82111","no","returning",47.1,2.1,TRUE
"C34307","no","returning",24.08,5.4,TRUE
"C70133","no","new",0,11.9,FALSE
"C56358","no","returning",71.4,19,TRUE
"C75070","no","returning",32.27,12.8,TRUE
"C71110","no","new",0,11.3,FALSE
"C19402","no","returning",36.53,10.5,TRUE
"C91321","no","returning",23.21,4,TRUE
"C91249","no","new",0,4.5,FALSE
"C32228","no","returning",34.39,11,TRUE
"C62946","no","returning",0,7.9,FALSE
"C65624","no","new",0,17.1,FALSE
"C47281","no","new",0,1.4,FALSE
"C79109","no","returning",0,4.8,FALSE
"C78027","no","returning",0,8,FALSE
"C94284","no","new",0,13.1,FALSE
"C77897","no","returning",31.21,1.3,TRUE
"C68025","no","new",0,14,FALSE
"C81197","no","returning",43.15,14,TRUE
"C91049","no","new",3.11,7.2,TRUE
"C87465","no","returning",0,3.3,FALSE
"C13295","no","new",0,10.2,FALSE
"C81092","no","returning",19.29,1.2,TRUE
"C93689","no","new",0,6.5,FALSE
"C77382","no","new",0,4.3,FALSE
"C72240","no","returning",0,12,FALSE
"C22084","no","returning",0,6.5,FALSE
"C92115","no","new",0,12.3,FALSE
"C95595","no","new",0,5.4,FALSE
"C84292","no","new",0,21.5,FALSE
"C12706","no","returning",51.81,8.3,TRUE
"C64196","no","returning",37.61,11.2,TRUE
"C57116","no","returning",38.77,15.5,TRUE
"C19928","no","returning",53.32,6.9,TRUE
"C80465","no","returning",0,10.9,FALSE
"C45623","no","returning",35.82,5.9,TRUE
"C62866","no","returning",0,13.8,FALSE
"C56564","no","new",0,12.4,FALSE
"C30988","no","new",39.17,17.9,TRUE
"C39437","no","new",0,11,FALSE
"C53479","no","returning",15.28,1.2,TRUE
"C34132","no","new",34.46,18.1,TRUE
"C42614","no","new",0,6.6,FALSE
"C59139","no","returning",8.41,0.4,TRUE
"C35470","no","returning",0,14.5,FALSE
"C62509","no","new",0,8.4,FALSE
"C76973","no","returning",0,7.1,FALSE
"C44580","no","returning",0,15.6,FALSE
"C61405","no","new",0,12.6,FALSE
"C46972","no","returning",31.86,9.6,TRUE
"C72821","no","returning",57.88,4.8,TRUE
"C13732","no","returning",0,15.5,FALSE
"C78774","no","new",0,17.1,FALSE
"C75313","no","new",0,0.9,FALSE
"C81286","no","returning",0,6.1,FALSE
"C13095","no","returning",0,0.3,FALSE
"C42686","no","returning",34.54,4.7,TRUE
"C61557","no","returning",7.1,6.9,TRUE
"C66952","no","returning",36.36,8.1,TRUE
"C92516","no","returning",12.89,9.9,TRUE
"C37261","no","returning",38.09,11.9,TRUE
"C52651","no","new",0,7.6,FALSE
"C27674","no","returning",60.75,17.4,TRUE
"C38388","no","returning",0,4.6,FALSE
"C53993","no","returning",0,8.6,FALSE
"C53035","no","new",0,4.1,FALSE
"C12424","no","new",21.61,10.4,TRUE
"C29720","no","returning",58.91,8.7,TRUE
"C59646","no","new",14.3,8.9,TRUE
"C44062","no","returning",0,15.5,FALSE
"C13466","no","returning",29.92,14.5,TRUE
"C81314","no","new",0,10.8,FALSE
"C27345","no","new",0,5.1,FALSE
"C30892","no","returning",0,9.7,FALSE
"C12894","no","new",34.22,11.6,TRUE
"C80476","no","returning",0,10.2,FALSE
"C51324","no","returning",36.22,0.2,TRUE
"C34868","no","new",0,7.1,FALSE
"C37997","no","returning",0,15.1,FALSE
"C95953","no","returning",43.53,16.4,TRUE
"C16972","no","new",0,8.5,FALSE
"C85740","no","returning",0,8,FALSE
"C52273","no","new",0,14,FALSE
"C53290","no","returning",58.15,9.3,TRUE
"C55255","no","new",0,7.1,FALSE
"C61211","no","returning",33.57,2.9,TRUE
"C12149","no","returning",0,6.5,FALSE
"C71845","no","returning",52.51,18.8,TRUE
"C31303","no","new",0,7.8,FALSE
"C30487","no","returning",31.07,5.5,TRUE
"C53284","no","new",58.96,11.1,TRUE
"C73051","no","new",0,15.1,FALSE
"C37972","no","new",24.17,17.6,TRUE
"C97611","no","new",49.96,11,TRUE
"C63279","no","returning",62.77,4.9,TRUE
"C67159","no","new",40.75,17.8,TRUE
"C26874","no","new",0,7.3,FALSE
"C26772","no","returning",0,11.7,FALSE
"C55594","no","returning",36.42,15,TRUE
"C50573","no","new",47.89,8.3,TRUE
"C99138","no","new",0,16.2,FALSE
"C39998","no","new",24.25,14.2,TRUE
"C39344","no","returning",0,5.8,FALSE
"C12773","no","returning",27.84,13.4,TRUE
"C37654","no","new",24.88,10.3,TRUE
"C96748","no","returning",30.26,0.2,TRUE
"C75118","no","new",15.4,5.1,TRUE
"C55883","no","new",0,16.6,FALSE
"C26975","no","new",0,9.4,FALSE
"C53232","no","returning",0,5.2,FALSE
"C87594","no","new",0,9.9,FALSE
"C25410","no","new",11.91,9.3,TRUE
"C15804","no","new",0,7.9,FALSE
"C15679","no","returning",28.94,0.8,TRUE
"C62796","no","new",0,7.3,FALSE
"C55361","no","returning",0,16.1,FALSE
"C12810","no","returning",44.14,8.5,TRUE
"C52565","no","new",37.62,11.1,TRUE
"C92781","no","new",17.77,8.3,TRUE
"C16818","no","returning",0,8.7,FALSE
"C48076","no","new",52.36,13.4,TRUE
"C65607","no","returning",35.69,10.8,TRUE
"C95965","no","returning",50.19,8.5,TRUE
"C97499","no","returning",41.41,10.2,TRUE
"C28509","no","new",0,12.6,FALSE
"C89296","no","returning",0,5.1,FALSE
"C64823","no","new",0,6.1,FALSE
"C54027","no","returning",0,14.9,FALSE
"C64303","no","new",28.05,12.4,TRUE
"C15401","no","returning",36.23,7.7,TRUE
"C88881","no","returning",0,17.2,FALSE
"C58509","no","returning",0,7.4,FALSE
"C69092","no","returning",42.92,8.2,TRUE
"C15877","no","returning",44.1,10.6,TRUE
"C64423","no","returning",30.38,2,TRUE
"C31982","no","returning",0,2.8,FALSE
"C45339","no","new",0,8.8,FALSE
"C75665","no","new",0,5.8,TRUE
"C26732","no","returning",0,19.5,FALSE
"C70570","no","returning",0,8.5,FALSE
"C27512","no","new",0,21.2,FALSE
"C33655","no","new",0,6.7,FALSE
"C12160","no","returning",0,9.9,FALSE
"C12060","no","returning",71.3,15.7,TRUE
"C92224","no","returning",0,10.1,FALSE
"C30971","no","returning",0,13.4,FALSE
"C18461","no","returning",37.71,9.2,TRUE
"C26332","no","returning",0,7.4,FALSE
"C44705","no","returning",0,13.1,FALSE
"C83760","no","new",0,14,FALSE
"C92173","no","new",14.32,6.4,TRUE
"C35630","no","returning",36.96,12.4,TRUE
"C96300","no","returning",0,10.7,FALSE
"C57052","no","new",0,9.3,FALSE
"C52534","no","new",4.91,5.1,TRUE
"C58797","no","returning",0,18.8,FALSE
"C52049","no","new",0,14.6,FALSE
"C89656","no","returning",0,12.8,FALSE
"C27218","no","new",0,5,FALSE
"C86676","no","returning",0,15.3,FALSE
"C81003","no","new",2.35,8.8,TRUE
"C34622","no","returning",11.86,8.2,TRUE
"C23479","no","returning",48.82,9.4,TRUE
"C23327","no","returning",53.45,18.4,TRUE
"C54119","no","new",21.84,11.5,TRUE
"C68467","no","returning",23.97,11.5,TRUE
"C18292","no","returning",69.39,11.8,TRUE
"C78530","no","returning",0,7.8,FALSE
"C24042","no","returning",49.02,11.3,TRUE
"C43057","no","returning",12.54,2.9,TRUE
"C12270","no","returning",38.13,0.6,TRUE
"C27250","no","new",0,4.8,FALSE
"C72450","no","new",0,6.8,FALSE
"C15976","no","new",36.89,17.7,TRUE
"C97995","no","new",31.46,6.1,TRUE
"C16303","no","returning",0,15.8,FALSE
"C28993","no","new",0,6.2,FALSE
"C56331","no","new",25,6.7,TRUE
"C26207","no","returning",0,18.7,FALSE
"C88904","no","new",0,7.7,FALSE
"C67846","no","returning",58.91,3.1,TRUE
"C16670","no","returning",0,16.4,FALSE
"C85112","no","returning",47.16,12.3,TRUE
"C64351","no","returning",26.55,10.8,TRUE
"C72994","no","new",0,12.7,FALSE
"C63948","no","returning",0,13.5,FALSE
"C31713","no","new",25.11,4.8,TRUE
"C79931","no","returning",47.88,16.8,TRUE
"C99382","no","new",32.18,18.3,TRUE
"C27740","no","new",0,9.4,FALSE
"C67903","no","new",24.32,6.8,TRUE
"C28957","no","returning",0,9.1,FALSE
"C18008","no","new",17.93,17.7,TRUE
"C22420","no","returning",0,18.8,FALSE
"C62203","no","returning",0,11.3,FALSE
"C15470","no","new",0,0.8,FALSE
"C45677","no","new",0,5.4,FALSE
"C29079","no","new",0,11,TRUE
"C12864","no","new",0,3.7,FALSE
"C88612","no","returning",0,16,FALSE
"C69183","no","new",23.77,7.8,TRUE
"C60420","no","returning",0,19.2,FALSE
"C44423","no","new",0,7.8,FALSE
"C60526","no","new",0,12.9,FALSE
"C59394","no","new",0,14.5,FALSE
"C46349","no","new",0,11.6,FALSE
"C72483","no","returning",60.91,10.1,TRUE
"C77125","no","returning",2.58,10.2,TRUE
"C52347","no","new",0,9.8,FALSE
"C44161","no","new",0,9.3,FALSE
"C55638","no","returning",0,3.8,FALSE
"C19222","no","new",0,4.6,FALSE
"C94422","no","returning",37.58,11.4,TRUE
"C40657","no","returning",61.93,7.2,TRUE
"C28736","no","returning",0,12,FALSE
"C12216","no","new",0,12.2,FALSE
"C54053","no","returning",36.75,6.2,TRUE
"C53383","no","returning",51.89,24.1,TRUE
"C59370","no","returning",27.89,6.8,TRUE
"C40591","no","new",0,4.9,FALSE
"C50394","no","new",21.85,13.7,TRUE
"C90149","no","returning",62.65,18.1,TRUE
"C33639","no","new",18.85,13.5,TRUE
"C26821","no","new",29.68,11.8,TRUE
"C20448","no","new",0,15.6,FALSE
"C84579","no","returning",15,5.4,TRUE
"C82537","no","new",0,9,FALSE
"C33947","no","returning",26.39,6.5,TRUE
"C59918","no","returning",15.11,8.2,TRUE
"C45824","no","returning",0,10.4,FALSE
"C25477","no","returning",50.1,13.6,TRUE
"C10157","no","returning",30.11,8.1,TRUE
"C99589","no","new",47.84,13.4,TRUE
"C83098","no","new",0,14.4,FALSE
"C44013","no","returning",46.8,5.1,TRUE
"C53422","no","returning",50.37,10.4,TRUE
"C35396","no","returning",50.35,6.4,TRUE
"C24556","no","returning",0,9.9,FALSE
"C57273","no","new",0,7.7,FALSE
"C83580","no","new",12.78,5.5,TRUE
"C18217","no","returning",0,10.2,FALSE
"C53927","no","new",0,20.4,FALSE
"C73733","no","new",0,19.8,FALSE
"C97471","no","returning",43.2,3.2,TRUE
"C22237","no","new",39.09,5.6,TRUE
"C81057","no","returning",50.08,4.5,TRUE
"C33346","no","new",28.98,18.6,TRUE
"C56209","no","returning",0,10.2,FALSE
"C88393","no","new",0,10.6,FALSE
"C75573","no","new",10.1,7.6,TRUE
"C18322","no","new",0,20.3,FALSE
"C33567","no","new",17.74,10.7,TRUE
"C13255","no","returning",0,15.4,FALSE
"C39808","no","new",0,6,FALSE
"C66243","no","returning",38.12,15.5,TRUE
"C80221","no","new",0,2.9,FALSE
"C43599","no","new",0,4.6,FALSE
"C48518","no","returning",0,18,FALSE
"C17261","no","new",0,3,FALSE
"C59506","no","returning",32.36,7.9,TRUE
"C63106","no","new",19.77,1.6,TRUE
"C97792","no","new",0,10.4,FALSE
"C58585","no","new",0,11.9,FALSE
"C28046","no","returning",46.2,22.8,TRUE
"C75873","no","returning",46.14,8.2,TRUE
"C56568","no","returning",0,15.7,FALSE
"C23233","no","returning",0,9.2,FALSE
"C67237","no","returning",0,7.9,FALSE
"C60385","no","returning",40.25,6,TRUE
"C17905","no","returning",6.2,8.9,TRUE
"C92919","no","returning",0,5.5,FALSE
"C62084","no","returning",0,13.3,FALSE
"C67309","no","returning",0,5.4,FALSE
"C30626","no","returning",64.3,13.3,TRUE
"C28169","no","new",0,10.7,FALSE
"C70881","no","new",0,14.9,FALSE
"C30643","no","returning",12.88,12.7,TRUE
"C22826","no","returning",0,3.5,FALSE
"C24683","no","new",0,9.3,FALSE
"C62605","no","new",8.8,11.4,TRUE
"C17975","no","returning",52.58,12.9,TRUE
"C69794","no","new",0,11.5,FALSE
"C28626","no","new",26.67,16,TRUE
"C58284","no","new",0,7.8,FALSE
"C79893","no","new",0,4.8,FALSE
"C69187","no","returning",78.54,17,TRUE
"C80305","no","returning",34.28,5.9,TRUE
"C85955","no","new",0,11.8,FALSE
"C48781","no","new",17.55,2.6,TRUE
"C55626","no","returning",52.94,16.2,TRUE
"C20935","no","returning",0,24.2,FALSE
"C98024","no","new",0,6.6,FALSE
"C57381","no","returning",36.31,15.4,TRUE
"C63459","no","returning",56.78,10.9,TRUE
"C30302","no","returning",0,0.4,FALSE
"C93799","no","returning",20.43,10.3,TRUE
"C57429","no","returning",7.78,2,TRUE
"C49451","no","returning",60.78,9.6,TRUE
"C53212","no","returning",76.32,16.7,TRUE
"C39968","no","returning",0,3.6,FALSE
"C72201","no","returning",0,21.7,FALSE
"C83239","no","returning",0,0,FALSE
"C16907","no","returning",0,6.8,FALSE
"C97175","no","new",0,17.5,FALSE
"C62096","no","returning",0,10.8,FALSE
"C76917","no","new",16.46,13.5,TRUE
"C20254","no","new",0,10.6,FALSE
"C24507","no","returning",0,9.5,FALSE
"C80931","no","returning",0,3.4,FALSE
"C87339","no","new",0,7.3,FALSE
"C37480","no","returning",0,12.1,FALSE
"C14986","no","returning",37.89,7.2,TRUE
"C52672","no","returning",0,0.1,FALSE
"C89677","no","new",0,22.9,FALSE
"C11587","no","returning",0,11.1,FALSE
"C73487","no","new",0,11,FALSE
"C88408","no","new",0,16,FALSE
"C52750","no","new",37.63,18.3,TRUE
"C98433","no","returning",28.87,2.2,TRUE
"C15975","no","returning",0,8.1,FALSE
"C62001","no","returning",0,6.8,FALSE
"C55397","no","returning",52.31,13.7,TRUE
"C82613","no","returning",54.4,6.9,TRUE
"C91773","no","returning",55.52,16.3,TRUE
"C29279","no","returning",40.47,6.5,TRUE
"C62746","no","new",18.52,9,TRUE
"C55096","no","returning",37.33,18.1,TRUE
"C18210","no","new",0,4.1,FALSE
"C59664","no","returning",0,13.9,FALSE
"C70783","no","returning",35.02,7.8,TRUE
"C64217","no","returning",39.57,13.2,TRUE
"C99658","no","new",29.01,18.8,TRUE
"C91845","no","returning",16.81,5.6,TRUE
"C35551","no","returning",79.69,8.3,TRUE
"C64233","no","returning",45.49,9.2,TRUE
"C96920","no","returning",0,4.4,FALSE
"C62173","no","returning",0,16.9,FALSE
